user_id,fraud_score,behavior_score,similarity_score,rating_entropy_score,cluster_score,reviews_per_user,cluster_id,degree,rank
A34DUTUH6VLRWB,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1680
A2BHAEL2Q4HR4A,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1681
A38ZQZ8N7EDWQA,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1682
A1Q98ZMHZXOYWI,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1683
A3KEH9CD2SPUEB,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1684
A31GHUVQ0N2NXH,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1685
A28CAQRAIZ1UWU,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1686
A19KVCG1JDOGAB,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1687
A3N8O68DOEQ2FE,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1688
APSGIVBQKFLRY,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1689
A2OZ5ERO1D2YOX,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1690
A3SJSUSBFQ1V81,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1691
A1CPPZT5ZNIM57,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1692
A5PS42VT6YVQZ,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1693
A13A9XV81EQF30,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1694
A1CXH0ECJCO3US,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1695
A3SA3SI8HXUTWM,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1696
A36Z96ASIRAB1E,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1697
A1GWYS0HGHQKB7,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1698
A1KAE1LOY4TBSV,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1699
A36N2I7T8KSQEF,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1700
A2KPCPTR2Z3KA7,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1701
A2XEO2W78WS34Z,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1702
AO91OW1SZKSJK,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1703
ANC58RQKSQ5DG,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1704
A8QA95BMLXCSU,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1705
ANI8BTQMGG1R2,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1706
A2TI9BIKPB7TZJ,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1707
A37NYCRAA80CP8,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1708
A3EGCYJ41MWIFD,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1709
A1DA35S1UET846,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1710
A14QLW52ATB8W5,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1711
A1MZ1T2CO2J2Q3,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1712
A2V91VHCO48UO4,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1713
A1AW01QS0NVVDV,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1714
A3O7Z9L168UHBP,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1715
A3TNOAG3UIFQDI,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1716
A1J5BGM658BIUS,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1717
A175DL6WO56TUX,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1718
A1YMC7H5U3TQOU,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1719
A3CX02IGUE2FV9,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1720
A677O9VC9P6L9,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1721
A1J9LVA298D5OF,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1722
A2Y6PGW144PYBN,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1723
A32BQI4PD4MC1K,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1724
A27PF7CJPO7AH,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1725
A2O26XU8WGOQSC,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1726
AHXU85QHWB8JM,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1727
ADZ84438N4VXR,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1728
A369ZU3YLFRDIC,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1729
A20S66SKYXULG2,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1730
A1UB3T4KB2SJ1E,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1731
A1KJRNFAO7K5S5,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1732
AJ2RVTE5ZN68V,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1733
A3V5YGSE1SBERA,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1734
AEBC5HHLPWMLC,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1735
A25PJ0QJ61SC80,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1736
A2TPCUVV4A98H3,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1737
A2X435VE2DGZFG,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1738
APXN17MQLCH7O,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1739
AWLUBRTNZP5FL,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1740
A1UEW6E8MAN95V,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1741
A12OILS0DDD1K9,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1742
A1ZGFGTX5BQ8WY,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1743
AVWRG73FEVBQV,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1744
A2IF9ZFPVR0E15,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1745
A22ZZQG4FOCNCM,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1746
A3ANBGDAJX55HD,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1747
A3ANRNLZ2LVM8J,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1748
AC09OIFJYTUQK,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1749
A10CRW7XRJBJ2G,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1750
A1TFS18UUUKO1F,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1751
A131XK438X81X9,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1752
A3EV8JA23IUP7O,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1753
AZQ9DYG38GVBR,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1754
AKYDGCKCY7H9F,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1755
A3RNIG506NCWWO,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1756
A3RHCLAFMG8W8,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1757
ALC8I6BZ0QDJE,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1758
A29WUMT65XEQE9,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1759
A13REZ5NPV6L,0.36089948177971004,0.06664597718985181,0.0,1.0,0.563622754491018,1,1,173,1760
AYLC085ZL5X5O,0.3597536900651401,0.0014156914304326825,0.10449391564970242,1.0,0.5328220148943386,4,0,257,1761
A2QIK74BPWV7NR,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1762
A3RKVIE9PUITW8,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1763
ABDAL1JFCZSH6,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1764
AFXN7YRQIBTP1,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1765
A1HSGHW38ZSYXN,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1766
A3B2DFMVEIT8TS,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1767
A3AXW3V7YBRKCE,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1768
AIU3NFC8VQG72,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1769
A25V0QNH29GCX4,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1770
A1S95WASXJ02VX,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1771
A264KSWO7ADT2W,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1772
A265ELQ8QCGJZ1,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1773
A1TRAEV7QWA5DX,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1774
A24WS0HVBX9D3L,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1775
A11LTGLPJ66GTN,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1776
A1RW48VM5K7UU,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1777
A1ZIPGAG8KMU66,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1778
A146K5OQPHQUMR,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1779
A2L44BPVGMB5FD,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1780
A2X8ORQE9W3GIH,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1781
A272JDNEVXGADX,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1782
AWA8NYOA1CPBS,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1783
A1MXXBKX2AWBR8,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1784
A1VASOVPUGUYEJ,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1785
A1AFW98PPLSRBB,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1786
A2T9W5ND8N17O0,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1787
A3TLYL0E41W6DQ,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1788
A1THVLECOV14YL,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1789
A3NPFLYZKA4N09,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1790
A3KK6PWQOBG9QV,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1791
A3E1IXJ949VL29,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1792
A1V5TRJXTI6F01,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1793
A2Y1YSXP0CR3JK,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1794
A1QX9VE4U6FQMM,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1795
AQC42OVV9FLWV,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1796
A2GR77INMKX9O4,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1797
A1YJ541O10BM5U,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1798
A2CDEOM9RZMI74,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1799
A38RMU1Y5TDP9,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1800
A31Z1N67RKI5A,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1801
A5BR77YAIE341,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1802
A2HOYLB0HXLLJJ,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1803
ATXGAWFZAYEKT,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1804
AF19ZLFXCX31S,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1805
A1GGD7MP7HKJAJ,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1806
A2S13NSRLNW59V,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1807
A38Z1QNI3H0JDB,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1808
A2YZ9XYWX9NQEW,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1809
A30UO2HV1289CO,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1810
ASBCVHHEO1QXB,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1811
A3S15YGZ6W6EV2,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1812
A22PNO62IYQ4WM,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1813
A3QNZW2WKPSDJG,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1814
A3QPQD77H49IFR,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1815
A1WNEVIRLVH12R,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1816
A3QY9MCAQ6CRFH,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1817
A2N1VI3PB6IXMP,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1818
A1SZJC7I20X82N,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1819
A19MJFMEE3035J,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1820
ALLIL7DUQXJ97,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1821
A2959OYCZX0D4Y,0.3594024757916861,0.06664597718985181,0.0,1.0,0.5576347305389222,1,11,157,1822
A3UC3YT2E65LZO,0.35934536759567354,0.00018680749699856157,0.0,1.0,0.6371573013862958,2,3,503,1823
A2XXCCT0TBVDIE,0.3592163189831967,0.00011986894968825169,0.9999999999999997,0.26436524818879814,0.22522923464212272,2,5,50,1824
ACRHIAZZ8WFDF,0.35896474702266035,0.13331781622572217,0.1172440428091153,1.0,0.3586335658106593,2,0,24,1825
A1SW7P73Z8BUUJ,0.35866664992329056,0.0007585127308740238,0.05030628232775243,1.0,0.5834501020883609,2,10,541,1826
A3WFZDDG0JPK5,0.35860778809342786,0.13331781622572217,0.18427084211231579,1.0,0.2901789307905292,2,0,17,1827
A22VA25WNAMON7,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1828
A2QV5G2WEWP15M,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1829
A10BH1JDT6SNGA,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1830
A72KEKIG7WATK,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1831
AP7IT6ZJMDVUA,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1832
A2IXAPF182DWBL,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1833
A1PGGWY26N3SP4,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1834
A30RMQZADGBG6V,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1835
AS730BK4JQF0V,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1836
A4U8NV8P13RH9,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1837
A3UL00RH3B9MMC,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1838
A1D8JPKIZ9SZYL,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1839
A2FGU9ML27G3Q2,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1840
A3TRSUX9JYKNCJ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1841
A35B9KQC3483CR,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1842
A33H8NZQ7UVSC7,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1843
A1WLV9I6MMMDM5,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1844
AZI2LSICN77KW,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1845
A3APKVUOTQ20KQ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1846
A2I3RZM3UC2Z3G,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1847
A439RDKQQIYR3,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1848
A33E61AGL43KTS,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1849
A2019UPX8SO317,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1850
A32V1A0ER6VKTX,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1851
A6H2C3IPC0J9Q,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1852
A2VZ43530IHTJU,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1853
A1S5QVS3YLY6FK,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1854
A22WODWOZKCO40,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1855
A141NV31GSC2CQ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1856
A3OIGJHNDIU7OV,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1857
A26W5C2OC26ZXI,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1858
A3HNMDZLMAX9H9,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1859
A3P47HE94ZHGP7,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1860
A1F81UOEZWZ01A,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1861
A3S5AME3Q5SFDD,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1862
A3V1A3C9DTLPME,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1863
AE8LM3YURTAF4,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1864
AQBAN131RIXIZ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1865
A32S5XUIJ6NEX0,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1866
A3T5U8741AEXWU,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1867
AAW7X3GRD8GY9,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1868
A3963R7EPE3A7E,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1869
A26UGCSD0QA6FC,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1870
A2AXDNZG8JIVAW,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1871
A171OFMZU7XP72,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1872
A1RUOPLRT1W7P7,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1873
A3M8D93CGFP9JU,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1874
AR6E0WAEOCUKI,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1875
AUX0AAT25O9O0,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1876
AEQKUNN8X67EN,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1877
A2N607UFKAA5MM,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1878
A21WV6SJFB21AM,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1879
A7958QGR5LEDZ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1880
A3B6PCNC86UB86,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1881
A3SG4FNILRZH5S,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1882
AHE4RU04NVDHR,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1883
A1XP5DDWIHLH0Q,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1884
ALTD3G36MJTGO,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1885
AL6R8X23EGQNG,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1886
ABDX7H5LA2IB0,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1887
A3BOV3A8GZJ0AT,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1888
A3A2QISZ44247F,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1889
AKP9TEMA1T01X,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1890
AV4OIRMTG6QXC,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1891
A20CC4CZ7EL7D7,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1892
A22TJPZOUI9DE1,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1893
A1P8W0HATB9U86,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1894
A3HOU7C1FRGTXI,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1895
A2TAY3SZ3TF5EI,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1896
A38155DKJODLWZ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1897
A3DVCKQY3WN6ZU,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1898
A1JTQ5TNBCTWPV,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1899
A2HSRVGCSNHW97,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1900
A27BPKU7ZJ3NOO,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1901
A2HYEGYQXWXCJX,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1902
A3V8P0O224OBDB,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1903
A2XD50D7HKTTZE,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1904
A8AIHHQ300K0Q,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1905
A3ERS94QZJJ9EP,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1906
A1FJU0BFGSBF3K,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1907
A3IGETH1M17L0W,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1908
A18E7XYFB86Q84,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1909
A1R3GN9MEJFXM3,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1910
A3SCHXMAJDLLUU,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1911
A1FZZV7MKUE0MK,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1912
A3SKD7PP6S0II4,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1913
A2YAXL6USA6MJO,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1914
AFW5OSWR85WRY,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1915
A140KFMVPOLASZ,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1916
A32B6XWNR55SRL,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1917
A327GK6XKAKQZG,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1918
A2865Q3GBNDKFV,0.35856040992342264,0.06664597718985181,0.0,1.0,0.5542664670658682,1,1,148,1919
A1BZ18U2EF4FAI,0.3578867852851429,0.16352773806708912,0.19321133556440837,1.0,0.24210251989565615,3,7,175,1920
