user_id,reviews_per_user,reviews_per_day,burst_activity_score,unique_products,product_concentration,avg_hours_between_reviews,days_active
A1TOB2PO3B0MLC,1,1.0,0.0,1,0.0,0.0,1
A1TOXCG4QWQLHA,1,1.0,0.0,1,0.0,0.0,1
A1TP3ZYYNA6KNE,1,1.0,0.0,1,0.0,0.0,1
A1TPQIM8DOH9JN,1,1.0,0.0,1,0.0,0.0,1
A1TQBAHI3M4ZBQ,1,1.0,0.0,1,0.0,0.0,1
A1TQF28D7SVOMG,1,1.0,0.0,1,0.0,0.0,1
A1TR3G8YUR8QMG,1,1.0,0.0,1,0.0,0.0,1
A1TRAEV7QWA5DX,1,1.0,0.0,1,0.0,0.0,1
A1TRLPG01CL8V9,1,1.0,0.0,1,0.0,0.0,1
A1TST756Q1U2JM,1,1.0,0.0,1,0.0,0.0,1
A1TUUSQODOPXOE,1,1.0,0.0,1,0.0,0.0,1
A1TV0MBAF13ZMS,1,1.0,0.0,1,0.0,0.0,1
A1TWM78I835NGZ,2,2.0,0.0,2,0.0,0.0,1
A1TX3VNWII1TOJ,1,1.0,0.0,1,0.0,0.0,1
A1TX6FWFGA1QVO,1,1.0,0.0,1,0.0,0.0,1
A1TYWW54WOSKCF,1,1.0,0.0,1,0.0,0.0,1
A1TZ0VDFSS1Z4C,1,1.0,0.0,1,0.0,0.0,1
A1U074CMWNWS7W,1,1.0,0.0,1,0.0,0.0,1
A1U0RNXMUOP9XI,1,1.0,0.0,1,0.0,0.0,1
A1U1CQ51DLZX67,1,1.0,0.0,1,0.0,0.0,1
A1U1Y59XC65U2F,1,1.0,0.0,1,0.0,0.0,1
A1U29HNXYN3TIB,1,1.0,0.0,1,0.0,0.0,1
A1U2SXPJT1WQIX,1,1.0,0.0,1,0.0,0.0,1
A1U489SYAGQ2FM,2,2.0,0.0,2,0.0,0.0,1
A1U4GOVZWL8ZTL,1,1.0,0.0,1,0.0,0.0,1
A1U57C8E45X01Z,1,1.0,0.0,1,0.0,0.0,1
A1U58436RQI0GI,1,1.0,0.0,1,0.0,0.0,1
A1U5IJHJK84S54,1,1.0,0.0,1,0.0,0.0,1
A1U5NWJOYH2QQH,3,0.010033444816053512,0.0,3,0.0,3576.0,299
A1U6C4G5YT51E,1,1.0,0.0,1,0.0,0.0,1
A1U6XPYATU9OPG,1,1.0,0.0,1,0.0,0.0,1
A1U7RWHQX3W141,1,1.0,0.0,1,0.0,0.0,1
A1U8BMNVUVNXW7,1,1.0,0.0,1,0.0,0.0,1
A1U8KP7V6DFXN8,1,1.0,0.0,1,0.0,0.0,1
A1U8YBMDRO6YA5,1,1.0,0.0,1,0.0,0.0,1
A1U99PCPE9US61,1,1.0,0.0,1,0.0,0.0,1
A1U9EJYPPU0VA4,1,1.0,0.0,1,0.0,0.0,1
A1UB3T4KB2SJ1E,1,1.0,0.0,1,0.0,0.0,1
A1UB46NT3QX94A,1,1.0,0.0,1,0.0,0.0,1
A1UBZQMYXWI1DH,1,1.0,0.0,1,0.0,0.0,1
A1UCUVJNLUS8ES,1,1.0,0.0,1,0.0,0.0,1
A1UD1HKRVHZAVC,1,1.0,0.0,1,0.0,0.0,1
A1UDJYFICROJ3X,1,1.0,0.0,1,0.0,0.0,1
A1UDQ2FIUN3JUT,1,1.0,0.0,1,0.0,0.0,1
A1UEW6E8MAN95V,1,1.0,0.0,1,0.0,0.0,1
A1UEWPPJHPS17C,1,1.0,0.0,1,0.0,0.0,1
A1UEYVSBWUNOGZ,1,1.0,0.0,1,0.0,0.0,1
A1UEZ7R88W631V,1,1.0,0.0,1,0.0,0.0,1
A1UF3N52K5CWC2,1,1.0,0.0,1,0.0,0.0,1
A1UGRZN0EE60FN,1,1.0,0.0,1,0.0,0.0,1
A1UHPSQD4TOWQI,1,1.0,0.0,1,0.0,0.0,1
A1UHTJ2NZ0IYJH,1,1.0,0.0,1,0.0,0.0,1
A1UIISX5YBC7ML,1,1.0,0.0,1,0.0,0.0,1
A1UIUV0YRYPAAV,1,1.0,0.0,1,0.0,0.0,1
A1UJB03PXSGQON,1,1.0,0.0,1,0.0,0.0,1
A1UJHREZ7T91J5,1,1.0,0.0,1,0.0,0.0,1
A1UJJMFTG7WCX7,1,1.0,0.0,1,0.0,0.0,1
A1UK24C5XO8UKI,1,1.0,0.0,1,0.0,0.0,1
A1UKWI7HRNRTGO,1,1.0,0.0,1,0.0,0.0,1
A1ULAF163Z7PM7,1,1.0,0.0,1,0.0,0.0,1
A1UN8HF1AY2KJF,1,1.0,0.0,1,0.0,0.0,1
A1UNJ46NSB352E,1,1.0,0.0,1,0.0,0.0,1
A1UOBB4DO4WB4S,1,1.0,0.0,1,0.0,0.0,1
A1UP5CIELABXA7,2,0.0010070493454179255,0.0,2,0.0,47640.0,1986
A1UQFK8TIKD5YY,1,1.0,0.0,1,0.0,0.0,1
A1UQRSCLF8GW1T,1,1.0,0.0,1,0.0,0.0,1
A1URTX250HLGUF,1,1.0,0.0,1,0.0,0.0,1
A1URXSRV6WDHVY,2,0.002890173410404624,0.0,2,0.0,16584.0,692
A1URZMYX7LYOGI,1,1.0,0.0,1,0.0,0.0,1
A1US87X5YUEQ7A,4,0.26666666666666666,0.7071064276333338,4,0.0,112.0,15
A1USUT1GJPMNAN,1,1.0,0.0,1,0.0,0.0,1
A1UULANW6F0NZC,1,1.0,0.0,1,0.0,0.0,1
A1UVUDG4DQ66L,1,1.0,0.0,1,0.0,0.0,1
A1UVUFYKDK4N41,1,1.0,0.0,1,0.0,0.0,1
A1UVYL2G0XYX8W,1,1.0,0.0,1,0.0,0.0,1
A1UWIIW0NJEKFL,1,1.0,0.0,1,0.0,0.0,1
A1UWT5AETD0NY2,1,1.0,0.0,1,0.0,0.0,1
A1UWVLJM65EEFX,1,1.0,0.0,1,0.0,0.0,1
A1UWY9OB9080JS,1,1.0,0.0,1,0.0,0.0,1
A1UYLCO4MXXB70,1,1.0,0.0,1,0.0,0.0,1
A1UZ2MQ5FBH7GA,1,1.0,0.0,1,0.0,0.0,1
A1V21SKYOEGN2D,1,1.0,0.0,1,0.0,0.0,1
A1V2ZO1JLPJS8E,1,1.0,0.0,1,0.0,0.0,1
A1V3R7M9T7QNZ6,1,1.0,0.0,1,0.0,0.0,1
A1V3TRGWOMA8LC,3,3.0,0.0,3,0.0,0.0,1
A1V427MUP6WWFE,1,1.0,0.0,1,0.0,0.0,1
A1V4VVBQBFXRHC,1,1.0,0.0,1,0.0,0.0,1
A1V5H6GOJ8T2UK,1,1.0,0.0,1,0.0,0.0,1
A1V5M5ENS5YBK9,1,1.0,0.0,1,0.0,0.0,1
A1V5QP5KNFAM6X,1,1.0,0.0,1,0.0,0.0,1
A1V5TRJXTI6F01,1,1.0,0.0,1,0.0,0.0,1
A1V5UCC82BEETQ,2,0.007722007722007722,0.0,2,0.0,6192.0,259
A1V644P4UBN5WZ,1,1.0,0.0,1,0.0,0.0,1
A1V68CETC0BXV7,1,1.0,0.0,1,0.0,0.0,1
A1V6GWOYZEVVKT,1,1.0,0.0,1,0.0,0.0,1
A1V6OO610O7MAO,1,1.0,0.0,1,0.0,0.0,1
A1V7XAW40AHFQF,1,1.0,0.0,1,0.0,0.0,1
A1V8UZ63FQD382,1,1.0,0.0,1,0.0,0.0,1
A1V8ZZOQ50N74V,1,1.0,0.0,1,0.0,0.0,1
A1VA1QF8KZNBLL,1,1.0,0.0,1,0.0,0.0,1
A1VASOVPUGUYEJ,1,1.0,0.0,1,0.0,0.0,1
A1VBFJXCQ3AK30,1,1.0,0.0,1,0.0,0.0,1
A1VDK3E3HBWUCF,1,1.0,0.0,1,0.0,0.0,1
A1VDWRJEBBIGWH,1,1.0,0.0,1,0.0,0.0,1
A1VEOIQ85IRL66,1,1.0,0.0,1,0.0,0.0,1
A1VFIY34F94XHY,2,1.0,0.0,2,0.0,24.0,2
A1VGFVLWGGR4YX,1,1.0,0.0,1,0.0,0.0,1
A1VH4YW78W1G6O,1,1.0,0.0,1,0.0,0.0,1
A1VHCO8RQFIGQJ,1,1.0,0.0,1,0.0,0.0,1
A1VHDGG2CXBQ6T,1,1.0,0.0,1,0.0,0.0,1
A1VICFJYF0NK83,1,1.0,0.0,1,0.0,0.0,1
A1VIG5MS365HSE,1,1.0,0.0,1,0.0,0.0,1
A1VJ0V58N0698J,1,1.0,0.0,1,0.0,0.0,1
A1VJGPW4W8FBFV,1,1.0,0.0,1,0.0,0.0,1
A1VK3B8TFUUHM3,1,1.0,0.0,1,0.0,0.0,1
A1VK452U9ILPCZ,1,1.0,0.0,1,0.0,0.0,1
A1VKA5J3NF7OU9,1,1.0,0.0,1,0.0,0.0,1
A1VL6XFRL2NALY,1,1.0,0.0,1,0.0,0.0,1
A1VLZAAASQE9DH,1,1.0,0.0,1,0.0,0.0,1
A1VM0DU10K0DE6,1,1.0,0.0,1,0.0,0.0,1
A1VMCMYWVQ6YBG,1,1.0,0.0,1,0.0,0.0,1
A1VMDYBJRZ0M12,1,1.0,0.0,1,0.0,0.0,1
A1VNI8SZ045QY1,1,1.0,0.0,1,0.0,0.0,1
A1VNJIS05GETA4,1,1.0,0.0,1,0.0,0.0,1
A1VNONWPXHI3LT,1,1.0,0.0,1,0.0,0.0,1
A1VPAHPK6H0267,1,1.0,0.0,1,0.0,0.0,1
A1VPV97Z0340WI,2,0.0008594757198109154,0.0,2,0.0,55824.0,2327
A1VQ61UT9WKCV2,1,1.0,0.0,1,0.0,0.0,1
A1VQA08VWB9ALB,1,1.0,0.0,1,0.0,0.0,1
A1VQHH85U7PX0,2,0.01694915254237288,0.0,2,0.0,2808.0,118
A1VR9II0HC7ZQ6,1,1.0,0.0,1,0.0,0.0,1
A1VRWURI5XLNU5,1,1.0,0.0,1,0.0,0.0,1
A1VSJ1YD40Y7PG,1,1.0,0.0,1,0.0,0.0,1
A1VUA80DLZGWIP,1,1.0,0.0,1,0.0,0.0,1
A1VUCCLEP5OADL,1,1.0,0.0,1,0.0,0.0,1
A1VUHTQ6GC4LH,1,1.0,0.0,1,0.0,0.0,1
A1VUUO6EEBON7Y,1,1.0,0.0,1,0.0,0.0,1
A1VXOAVRGKGEAK,2,2.0,0.0,2,0.0,0.0,1
A1VXQW4UQTLDQM,1,1.0,0.0,1,0.0,0.0,1
A1VY2CG81I1JRR,1,1.0,0.0,1,0.0,0.0,1
A1VY688L9N9QXD,1,1.0,0.0,1,0.0,0.0,1
A1W0CHSU0O5VUK,1,1.0,0.0,1,0.0,0.0,1
A1W0QK53EN02H5,1,1.0,0.0,1,0.0,0.0,1
A1W0XQLEYWGQC5,1,1.0,0.0,1,0.0,0.0,1
A1W0XZWS8QC8IV,1,1.0,0.0,1,0.0,0.0,1
A1W18337L4X2LD,1,1.0,0.0,1,0.0,0.0,1
A1W1V6RD1I9R2D,1,1.0,0.0,1,0.0,0.0,1
A1W2DP25RTN59X,1,1.0,0.0,1,0.0,0.0,1
A1W33FQTKYHWM,1,1.0,0.0,1,0.0,0.0,1
A1W3D42N13EYZ7,1,1.0,0.0,1,0.0,0.0,1
A1W476YCP7DZ2S,1,1.0,0.0,1,0.0,0.0,1
A1W5CI9L3JPTF,1,1.0,0.0,1,0.0,0.0,1
A1W5ERSUQ9RX8F,1,1.0,0.0,1,0.0,0.0,1
A1W5G9ITZQ64TN,1,1.0,0.0,1,0.0,0.0,1
A1W6G74P9FYOQG,1,1.0,0.0,1,0.0,0.0,1
A1W6QZK6BFJLW2,1,1.0,0.0,1,0.0,0.0,1
A1W6VR9F0OKMWM,1,1.0,0.0,1,0.0,0.0,1
A1W8308SYXBSAL,1,1.0,0.0,1,0.0,0.0,1
A1W98MNHYOZR3,1,1.0,0.0,1,0.0,0.0,1
A1W9Z0FT00LC06,1,1.0,0.0,1,0.0,0.0,1
A1WAYVM44HACOO,1,1.0,0.0,1,0.0,0.0,1
A1WBEIH7Z37LN9,1,1.0,0.0,1,0.0,0.0,1
A1WE2JDDCUG2L0,1,1.0,0.0,1,0.0,0.0,1
A1WF4CS5PX9N73,1,1.0,0.0,1,0.0,0.0,1
A1WFDJHDWDVGW8,1,1.0,0.0,1,0.0,0.0,1
A1WFQPYY8YBXEM,1,1.0,0.0,1,0.0,0.0,1
A1WFTIOEH30UJY,1,1.0,0.0,1,0.0,0.0,1
A1WGEIDK19JKH3,1,1.0,0.0,1,0.0,0.0,1
A1WGFWCQ8IQCWV,1,1.0,0.0,1,0.0,0.0,1
A1WI9IDBAP8NDM,1,1.0,0.0,1,0.0,0.0,1
A1WILC2XNV5R04,1,1.0,0.0,1,0.0,0.0,1
A1WJ9679CCAXNS,1,1.0,0.0,1,0.0,0.0,1
A1WJBJUQ24G8BU,1,1.0,0.0,1,0.0,0.0,1
A1WJBY269CG7AC,1,1.0,0.0,1,0.0,0.0,1
A1WJE2B0N0I3T1,1,1.0,0.0,1,0.0,0.0,1
A1WJVU9KICHFI,1,1.0,0.0,1,0.0,0.0,1
A1WKJRJRP3BLVS,1,1.0,0.0,1,0.0,0.0,1
A1WKMDL85JLIFM,1,1.0,0.0,1,0.0,0.0,1
A1WKUY7T0EM0GM,2,2.0,0.0,2,0.0,0.0,1
A1WKVJZ5V4L08N,1,1.0,0.0,1,0.0,0.0,1
A1WLAHPHD07E1N,1,1.0,0.0,1,0.0,0.0,1
A1WLP6S3L9V3VL,1,1.0,0.0,1,0.0,0.0,1
A1WLV9I6MMMDM5,1,1.0,0.0,1,0.0,0.0,1
A1WM8DNWJ8SCEL,2,0.2,0.0,2,0.0,216.0,10
A1WMEVP3FN3F8J,1,1.0,0.0,1,0.0,0.0,1
A1WMHFPD9YLVFV,1,1.0,0.0,1,0.0,0.0,1
A1WNEVIRLVH12R,1,1.0,0.0,1,0.0,0.0,1
A1WNJ4AP6KWDJP,1,1.0,0.0,1,0.0,0.0,1
A1WO5XDNFM80Y8,1,1.0,0.0,1,0.0,0.0,1
A1WORIFR4ZF3J,1,1.0,0.0,1,0.0,0.0,1
A1WPDGKWL4ANIS,1,1.0,0.0,1,0.0,0.0,1
A1WPFIZ8P3O86V,1,1.0,0.0,1,0.0,0.0,1
A1WPXG000113YQ,1,1.0,0.0,1,0.0,0.0,1
A1WR0KA61A2CTW,1,1.0,0.0,1,0.0,0.0,1
A1WREU7PGTX98P,1,1.0,0.0,1,0.0,0.0,1
A1WRXACOKPITBQ,1,1.0,0.0,1,0.0,0.0,1
A1WV0XTJROAYGK,2,0.07407407407407407,0.0,2,0.0,624.0,27
A1WVESLCYWGW0Q,1,1.0,0.0,1,0.0,0.0,1
A1WVIO1Z0N8JG2,1,1.0,0.0,1,0.0,0.0,1
A1WVMDRJU19AFD,8,0.011510791366906475,0.0,8,0.0,2379.4285714285716,695
A1WVS59FQETT75,1,1.0,0.0,1,0.0,0.0,1
A1WVSXVCCRRHZN,1,1.0,0.0,1,0.0,0.0,1
A1WWUZUK1ONXXV,1,1.0,0.0,1,0.0,0.0,1
A1WWW237KEJDJY,2,2.0,0.0,2,0.0,0.0,1
A1WWZXNOXBCIMN,1,1.0,0.0,1,0.0,0.0,1
A1WYKNREHQ30KE,1,1.0,0.0,1,0.0,0.0,1
A1X00K34LV0PBB,1,1.0,0.0,1,0.0,0.0,1
A1X0990QXMJIY7,1,1.0,0.0,1,0.0,0.0,1
A1X0QMZ0M21J9U,1,1.0,0.0,1,0.0,0.0,1
A1X244QTQDFT49,1,1.0,0.0,1,0.0,0.0,1
A1X36T6G2PEYIT,1,1.0,0.0,1,0.0,0.0,1
A1X3DA7C61WZLQ,3,0.0039946737683089215,0.0,3,0.0,9000.0,751
A1X3GSQ1ZM4UEQ,1,1.0,0.0,1,0.0,0.0,1
A1X3T9VBU5GQX4,1,1.0,0.0,1,0.0,0.0,1
A1X5KSUPUR5GFO,1,1.0,0.0,1,0.0,0.0,1
A1X696GX2VPV5C,2,0.004819277108433735,0.0,2,0.0,9936.0,415
A1X6TD4D3D9YUP,1,1.0,0.0,1,0.0,0.0,1
A1X6VVP8JLFEJ,2,2.0,0.0,2,0.0,0.0,1
A1X7X8KB9NXPAA,1,1.0,0.0,1,0.0,0.0,1
A1X8WKS6S294JE,1,1.0,0.0,1,0.0,0.0,1
A1X8YM80GSTO66,1,1.0,0.0,1,0.0,0.0,1
A1X951MG53YRW0,1,1.0,0.0,1,0.0,0.0,1
A1X9MCVB19GEPM,1,1.0,0.0,1,0.0,0.0,1
A1X9YWCDW70VCP,1,1.0,0.0,1,0.0,0.0,1
A1XAWUIMSX6C1Z,1,1.0,0.0,1,0.0,0.0,1
A1XCA99IXPBIKV,1,1.0,0.0,1,0.0,0.0,1
A1XD710QD1HCI1,1,1.0,0.0,1,0.0,0.0,1
A1XDHHQ549Q2JI,1,1.0,0.0,1,0.0,0.0,1
A1XE3M22N91451,1,1.0,0.0,1,0.0,0.0,1
A1XEBSAXW4GRWZ,1,1.0,0.0,1,0.0,0.0,1
A1XEL9W3JBAT4P,2,0.015748031496062992,0.0,2,0.0,3024.0,127
A1XESQ7C7NNZX4,1,1.0,0.0,1,0.0,0.0,1
A1XEYWWDJ09OEA,1,1.0,0.0,1,0.0,0.0,1
A1XFI340SHOS5K,1,1.0,0.0,1,0.0,0.0,1
A1XFVNFGS78TX1,1,1.0,0.0,1,0.0,0.0,1
A1XG38WOY3LY4V,1,1.0,0.0,1,0.0,0.0,1
A1XH86OU75RY6Y,1,1.0,0.0,1,0.0,0.0,1
A1XHC34F2MFZ4I,1,1.0,0.0,1,0.0,0.0,1
A1XHKQ5R31843B,1,1.0,0.0,1,0.0,0.0,1
A1XISLQOHN41MN,1,1.0,0.0,1,0.0,0.0,1
A1XJCT8CHG2G2J,1,1.0,0.0,1,0.0,0.0,1
A1XJF5OXN7NWGG,1,1.0,0.0,1,0.0,0.0,1
A1XJOSJN6FHFO0,1,1.0,0.0,1,0.0,0.0,1
A1XK4VP74IB9TQ,1,1.0,0.0,1,0.0,0.0,1
A1XKCHZELFYG6D,1,1.0,0.0,1,0.0,0.0,1
A1XL5KOLSQT6KH,1,1.0,0.0,1,0.0,0.0,1
A1XLCQVGWBU6UX,1,1.0,0.0,1,0.0,0.0,1
A1XLLEHKFY3TN2,2,0.013245033112582781,0.0,2,0.0,3600.0,151
A1XLUNECWHYP6N,1,1.0,0.0,1,0.0,0.0,1
A1XMNRX9WW7JXR,1,1.0,0.0,1,0.0,0.0,1
A1XMW0DEX90OEA,1,1.0,0.0,1,0.0,0.0,1
A1XN1D2FGCQC8E,1,1.0,0.0,1,0.0,0.0,1
A1XNP1G5HWNGB7,1,1.0,0.0,1,0.0,0.0,1
A1XNYVXCXL93RA,1,1.0,0.0,1,0.0,0.0,1
A1XNZ5YOKS51G7,1,1.0,0.0,1,0.0,0.0,1
A1XP2TMQOYBPE3,1,1.0,0.0,1,0.0,0.0,1
A1XP5DDWIHLH0Q,1,1.0,0.0,1,0.0,0.0,1
A1XP5GMAIXJ10A,1,1.0,0.0,1,0.0,0.0,1
A1XPNKJWTITV0W,1,1.0,0.0,1,0.0,0.0,1
A1XPRBIGV1SR9,1,1.0,0.0,1,0.0,0.0,1
A1XQCLOF5MP5OB,1,1.0,0.0,1,0.0,0.0,1
A1XQYFPZW6TA45,1,1.0,0.0,1,0.0,0.0,1
A1XSSIGIY4WGX5,1,1.0,0.0,1,0.0,0.0,1
A1XSZF2A3ZV2MW,1,1.0,0.0,1,0.0,0.0,1
A1XT816XMPYPZ9,1,1.0,0.0,1,0.0,0.0,1
A1XTM47DUD1K7D,1,1.0,0.0,1,0.0,0.0,1
A1XTMFRRN9DPK2,1,1.0,0.0,1,0.0,0.0,1
A1XTQULERNAFQ,1,1.0,0.0,1,0.0,0.0,1
A1XTVZ9Y9Y6GRU,1,1.0,0.0,1,0.0,0.0,1
A1XU4L0QTHU93T,1,1.0,0.0,1,0.0,0.0,1
A1XU87EET0N0NL,1,1.0,0.0,1,0.0,0.0,1
A1XUQIA7Q0BGJ1,1,1.0,0.0,1,0.0,0.0,1
A1XVBF3IR76QPL,1,1.0,0.0,1,0.0,0.0,1
A1XWGTKBH3GGXP,1,1.0,0.0,1,0.0,0.0,1
A1XX37HBK45UG8,1,1.0,0.0,1,0.0,0.0,1
A1XXFXNL0TDS5X,1,1.0,0.0,1,0.0,0.0,1
A1XXHS9V80S9VG,1,1.0,0.0,1,0.0,0.0,1
A1XXTDDNAKXLHO,1,1.0,0.0,1,0.0,0.0,1
A1XY86U23W6LQ,1,1.0,0.0,1,0.0,0.0,1
A1XYXUV7IFHC4A,1,1.0,0.0,1,0.0,0.0,1
A1XZ16AFVCACUN,1,1.0,0.0,1,0.0,0.0,1
A1XZGL8Q0L8G9U,1,1.0,0.0,1,0.0,0.0,1
A1XZRI9693K0N5,1,1.0,0.0,1,0.0,0.0,1
A1Y09QLADQYQJG,2,0.0091324200913242,0.0,2,0.0,5232.0,219
A1Y0OMDO1NIKOT,1,1.0,0.0,1,0.0,0.0,1
A1Y1J6BKWVU4C0,1,1.0,0.0,1,0.0,0.0,1
A1Y249FQCV6MNN,1,1.0,0.0,1,0.0,0.0,1
A1Y2BG1GPW1VT6,1,1.0,0.0,1,0.0,0.0,1
A1Y363HWR2D0B7,1,1.0,0.0,1,0.0,0.0,1
A1Y3ECGECWDCAZ,1,1.0,0.0,1,0.0,0.0,1
A1Y423LYVSNQCK,2,0.25,0.0,2,0.0,168.0,8
A1Y448U695FUVR,1,1.0,0.0,1,0.0,0.0,1
A1Y4EWMUTW73GD,1,1.0,0.0,1,0.0,0.0,1
A1Y4G3WZ321YAE,1,1.0,0.0,1,0.0,0.0,1
A1Y4MY6KYVUTIA,1,1.0,0.0,1,0.0,0.0,1
A1Y57JQKN4ICD0,1,1.0,0.0,1,0.0,0.0,1
A1Y5UABA87I2JI,1,1.0,0.0,1,0.0,0.0,1
A1Y6N4X8FV6IAC,1,1.0,0.0,1,0.0,0.0,1
A1Y7B873VOTAHM,1,1.0,0.0,1,0.0,0.0,1
A1Y7D7F0FM6GWK,1,1.0,0.0,1,0.0,0.0,1
A1Y7QU3BUUSI6R,1,1.0,0.0,1,0.0,0.0,1
A1Y8NN628X1IMH,1,1.0,0.0,1,0.0,0.0,1
A1Y949S90RE8FP,1,1.0,0.0,1,0.0,0.0,1
A1Y9VZ0TXTSWWD,1,1.0,0.0,1,0.0,0.0,1
A1YCDZ4K4G0CN3,2,0.00558659217877095,0.0,2,0.0,8568.0,358
A1YDFJVQ8GUHTP,1,1.0,0.0,1,0.0,0.0,1
A1YDI2SNP4CISY,1,1.0,0.0,1,0.0,0.0,1
A1YDTDW310M6TZ,1,1.0,0.0,1,0.0,0.0,1
A1YF0SKMGV2BIL,2,0.10526315789473684,0.0,2,0.0,432.0,19
A1YF63MMH5AZJC,1,1.0,0.0,1,0.0,0.0,1
A1YGOQLHZUGTW8,1,1.0,0.0,1,0.0,0.0,1
A1YH4N1ILGHXC9,1,1.0,0.0,1,0.0,0.0,1
A1YIBJJC910PCQ,1,1.0,0.0,1,0.0,0.0,1
A1YIJSP53GAXGW,1,1.0,0.0,1,0.0,0.0,1
A1YJ09IVYZ0FW0,1,1.0,0.0,1,0.0,0.0,1
A1YJ541O10BM5U,1,1.0,0.0,1,0.0,0.0,1
A1YJQ0I05KU3M,1,1.0,0.0,1,0.0,0.0,1
A1YLBWLRPCN0A8,1,1.0,0.0,1,0.0,0.0,1
A1YLJGGB0EDFV2,1,1.0,0.0,1,0.0,0.0,1
A1YLL71R2M75LC,1,1.0,0.0,1,0.0,0.0,1
A1YMC7H5U3TQOU,1,1.0,0.0,1,0.0,0.0,1
A1YMI27NURH2YC,1,1.0,0.0,1,0.0,0.0,1
A1YMK7AK1WQEOB,1,1.0,0.0,1,0.0,0.0,1
A1YOGD8K6EV6VI,1,1.0,0.0,1,0.0,0.0,1
A1YOQKB992308L,1,1.0,0.0,1,0.0,0.0,1
A1YQLAR46BS347,1,1.0,0.0,1,0.0,0.0,1
A1YRI31DB4921S,1,1.0,0.0,1,0.0,0.0,1
A1YRPXMYDV2QE3,1,1.0,0.0,1,0.0,0.0,1
A1YRUUY14KW853,1,1.0,0.0,1,0.0,0.0,1
A1YSTRGTX7B66G,1,1.0,0.0,1,0.0,0.0,1
A1YUB4V9OHM4YI,1,1.0,0.0,1,0.0,0.0,1
A1YUZ3PFNAILHW,1,1.0,0.0,1,0.0,0.0,1
A1YV5G4GL5N6XV,1,1.0,0.0,1,0.0,0.0,1
A1YW7H051M0ME3,1,1.0,0.0,1,0.0,0.0,1
A1YWOG0NT12J96,1,1.0,0.0,1,0.0,0.0,1
A1YX6YUHJA11KE,1,1.0,0.0,1,0.0,0.0,1
A1YXBYJCCS0R3A,1,1.0,0.0,1,0.0,0.0,1
A1YXEYOWESHVLJ,1,1.0,0.0,1,0.0,0.0,1
A1YXOCELGUR73P,1,1.0,0.0,1,0.0,0.0,1
A1YY6103EIE3H4,1,1.0,0.0,1,0.0,0.0,1
A1YY7XFFU5IGE8,1,1.0,0.0,1,0.0,0.0,1
A1YYWUE2ZNN8RK,1,1.0,0.0,1,0.0,0.0,1
A1YZEEDWCHXZUU,1,1.0,0.0,1,0.0,0.0,1
A1Z0NIO16UXTH,1,1.0,0.0,1,0.0,0.0,1
A1Z0VDSYKCQTRH,1,1.0,0.0,1,0.0,0.0,1
A1Z27AHFNIFBG6,1,1.0,0.0,1,0.0,0.0,1
A1Z2HOY56LNIQA,1,1.0,0.0,1,0.0,0.0,1
A1Z31WP1M6XWTQ,1,1.0,0.0,1,0.0,0.0,1
A1Z3LA4T9GJM5R,1,1.0,0.0,1,0.0,0.0,1
A1Z45DENVX2PQ1,1,1.0,0.0,1,0.0,0.0,1
A1Z4930RTKRTKV,1,1.0,0.0,1,0.0,0.0,1
A1Z4FT2OMHIYFU,1,1.0,0.0,1,0.0,0.0,1
A1Z54EM24Y40LL,1,1.0,0.0,1,0.0,0.0,1
A1Z5E1Z9V8G2SU,1,1.0,0.0,1,0.0,0.0,1
A1Z5LG7YZ0GWIU,1,1.0,0.0,1,0.0,0.0,1
A1Z5OW2BJI5LN2,1,1.0,0.0,1,0.0,0.0,1
A1Z64RLLQYQ959,1,1.0,0.0,1,0.0,0.0,1
A1Z6TERCYMMECJ,1,1.0,0.0,1,0.0,0.0,1
A1Z6X34Q50T7BU,1,1.0,0.0,1,0.0,0.0,1
A1Z7U9K6X3FEOU,1,1.0,0.0,1,0.0,0.0,1
A1Z8SLW84NV7WJ,1,1.0,0.0,1,0.0,0.0,1
A1Z93YS0KD9M9N,2,0.0008992805755395684,0.0,2,0.0,53352.0,2224
A1Z9P17UJQKRKI,1,1.0,0.0,1,0.0,0.0,1
A1ZBG4HKXZTVBF,1,1.0,0.0,1,0.0,0.0,1
A1ZBR4NYVGY7U7,1,1.0,0.0,1,0.0,0.0,1
A1ZC0H05U51M3C,1,1.0,0.0,1,0.0,0.0,1
A1ZCJ4VQPKV3W4,1,1.0,0.0,1,0.0,0.0,1
A1ZDA6FK1313QJ,2,0.03773584905660377,0.0,2,0.0,1248.0,53
A1ZDP5PMM6RTSO,1,1.0,0.0,1,0.0,0.0,1
A1ZE020J0M1603,1,1.0,0.0,1,0.0,0.0,1
A1ZEUALB9OHGNE,1,1.0,0.0,1,0.0,0.0,1
A1ZFST7RH39RT7,1,1.0,0.0,1,0.0,0.0,1
A1ZG9WMHNMGY62,1,1.0,0.0,1,0.0,0.0,1
A1ZGFGTX5BQ8WY,1,1.0,0.0,1,0.0,0.0,1
A1ZGIIHI1LDEAO,1,1.0,0.0,1,0.0,0.0,1
A1ZGQVTLT3PCE9,1,1.0,0.0,1,0.0,0.0,1
A1ZIPGAG8KMU66,1,1.0,0.0,1,0.0,0.0,1
A1ZJ8BWVM5L5GW,1,1.0,0.0,1,0.0,0.0,1
