user_id,cluster_id,degree,degree_centrality,betweenness_centrality,clustering_coefficient
AXF7HOXQDTVOQ,10,224,0.025788625374165323,0.0,1.0
A1K7AEP8WWSKHX,0,77,0.00886483997236933,0.0,1.0
A3EFWIRQLWS0G,4,551,0.06343541330877274,0.0,1.0
AN560AP1HH0U1,9,176,0.02026249136541561,0.0023763607671956287,0.5205844155844156
AOOZR8IN9NYTA,3,481,0.055376467879346074,0.0,1.0
A3EUSH8DPW75LR,17,22,0.0025328114206769514,0.0,1.0
A369AXZV1Q2LDC,2,68,0.00782868984572876,0.0,1.0
A1X0990QXMJIY7,29,17,0.00195717246143219,0.0,1.0
A2NA9VZN5VA9GW,3,481,0.055376467879346074,0.0,1.0
AYMJ0CNEMPG48,2,55,0.006332028551692378,0.0,1.0
A13P785VXM6DBU,3,481,0.055376467879346074,0.0,1.0
AUCF61BNJ5ZX7,0,48,0.005526134008749712,0.00031113627749318153,0.2854609929078014
A1Q6BOVHAOZ04E,5,35,0.004029472714713332,0.0,1.0
A47K229NJH9J6,29,17,0.00195717246143219,0.0,1.0
A184HKN286B6XS,4,6,0.000690766751093714,0.0,1.0
A3I2XB5G02ETXX,11,217,0.024982730831222655,0.007793779559804038,0.5983956306536952
A3HOQ9C7UMZQCS,0,77,0.00886483997236933,0.0,1.0
A17HVJ3WXQXJ8J,12,183,0.021068385908358276,0.0,1.0
A1R87GD4CLPKTK,82,4,0.00046051116739580933,0.0,1.0
A2ZQ8RJULU5ON3,14,54,0.006216900759843426,0.0,1.0
A2BTUPD2PM2MRU,3,75,0.008634584388671426,0.0,1.0
A1FMPZZL2642ZL,3,481,0.055376467879346074,0.0,1.0
A3FSH1DQMR9M0M,11,157,0.018075063320285516,0.0,1.0
A53OG3Q99WAVL,6,402,0.046281372323278835,0.0,1.0
A2EQPRSBX2R6ES,8,232,0.02670964770895694,0.0,1.0
A38T7HEXGCAWJA,3,481,0.055376467879346074,0.0,1.0
AGS5OEWHBHLJI,12,318,0.03661063780796684,0.004979325231273238,0.509929964486241
ACB499ZP5KZPZ,20,50,0.005756389592447617,0.0,1.0
A3VHEYLZ0R7LCU,1,210,0.02417683628827999,0.0,1.0
AQQVPOL6VPVVN,0,35,0.004029472714713332,0.0004086052433415631,0.4890756302521008
AYR1AP117UBVQ,3,9,0.001036150126640571,0.0,1.0
AJB446EO96DUE,9,34,0.00391434492286438,0.0,1.0
A1OW73WWCZL9M8,0,243,0.027976053419295415,0.0,1.0
AJ0PG46QD33RD,0,243,0.027976053419295415,0.0,1.0
A3E0CXFVZHO626,9,64,0.007368178678332949,0.0010790594328985738,0.49404761904761907
A3FKQQTSMHOCE0,2,5,0.0005756389592447617,0.0,1.0
A2UZOEYWC4H6R4,1,4,0.00046051116739580933,0.0,1.0
A2J1DWBCD63Q54,85,4,0.00046051116739580933,0.0,1.0
A3HLIVR8UY72P6,14,54,0.006216900759843426,0.0,1.0
A1G1SBEB82NDRU,4,551,0.06343541330877274,0.0,1.0
A3GHZZM7CNK77I,2,27,0.003108450379921713,0.0,1.0
A680RUE1FDO8B,7,9,0.001036150126640571,0.0,1.0
AEL6CQNQXONBX,3,8,0.0009210223347916187,0.0,1.0
ALS5SVPGWX1S6,8,232,0.02670964770895694,0.0,1.0
A2DE1BPU8QCNSD,0,12,0.001381533502187428,0.0,1.0
A1Y249FQCV6MNN,0,77,0.00886483997236933,0.0,1.0
A1I1ZGZUDM326L,5,50,0.005756389592447617,0.0,1.0
A3M8D93CGFP9JU,1,148,0.017038913193644947,0.0,1.0
A2SRMKY38HBNS6,14,54,0.006216900759843426,0.0,1.0
A2NMQWBDWT3SQF,0,23,0.0026479392125259038,0.0,1.0
A3HIWWY0ZDLOJG,2,9,0.001036150126640571,0.0,1.0
A3ORYMCHM9Q0VM,0,77,0.00886483997236933,0.0,1.0
A145LBW8ZHF0TW,4,562,0.0647018190191112,0.0009873458428523122,0.9615518805386923
A34IJACMU8C3IM,6,402,0.046281372323278835,0.0,1.0
A2H2I5FY1PUHP1,17,53,0.006101772967994474,0.0,1.0
A2HS0J5LRYD1WF,14,54,0.006216900759843426,0.0,1.0
AM7VNKKUJK97J,5,32,0.0036840893391664746,0.0,1.0
AZTZ61W23JET0,6,402,0.046281372323278835,0.0,1.0
AYEVRJCDITQ8T,14,54,0.006216900759843426,0.0,1.0
A1CC0801G6N9GO,3,14,0.0016117890858853327,0.0,1.0
A2VGUQIG98B6R5,3,481,0.055376467879346074,0.0,1.0
A1Z45DENVX2PQ1,0,6,0.000690766751093714,0.0,1.0
A1TR3G8YUR8QMG,14,6,0.000690766751093714,0.0,1.0
A2QZ7Z48X4I4TA,0,10,0.0011512779184895234,0.0,1.0
A2KS0FVY2CNJ8M,7,24,0.002763067004374856,0.0,1.0
ASL99TDING270,0,9,0.001036150126640571,0.0,1.0
A3VTSPF7JQ80UQ,9,39,0.004489983882109141,0.0,1.0
A6TBR6L2D4XKC,5,35,0.004029472714713332,0.0,1.0
A24F1UX8ZT5IXY,6,402,0.046281372323278835,0.0,1.0
A1W5ERSUQ9RX8F,8,232,0.02670964770895694,0.0,1.0
A1IH42TUIZ2XJL,5,110,0.012664057103384757,4.2867072226221384e-05,0.9125938281901584
A3CTI2ARGG2T7X,0,13,0.0014966612940363804,0.0,1.0
A2YVLGHD3YK5M,8,232,0.02670964770895694,0.0,1.0
A7Q5OECQBQA6F,2,68,0.00782868984572876,0.0,1.0
A3HMI98TOOAVYS,9,30,0.00345383375546857,0.0,1.0
A2VBJ937PKSBG8,0,5,0.0005756389592447617,0.0,1.0
AYM76JWI220Z4,75,4,0.00046051116739580933,0.0,1.0
A2SN4KPZ2G45V3,9,30,0.00345383375546857,0.0,1.0
A33XZNU0PFPX3Y,6,402,0.046281372323278835,0.0,1.0
A3AQOHP0SK2JBY,3,481,0.055376467879346074,0.0,1.0
A1U7RWHQX3W141,10,19,0.0021874280451300945,0.0,1.0
A3LBZLI0FOL2YP,0,77,0.00886483997236933,0.0,1.0
A272JDNEVXGADX,11,157,0.018075063320285516,0.0,1.0
A2M5KSLIOG4T4Y,3,481,0.055376467879346074,0.0,1.0
A1028XZRNI0NRP,14,54,0.006216900759843426,0.0,1.0
A23GFTVIETX7DS,0,77,0.00886483997236933,0.0,1.0
A235UFZGCFN3J5,10,60,0.00690766751093714,0.0,1.0
A16RGMORD80K9V,29,17,0.00195717246143219,0.0,1.0
A2EF8N7ZE7ONWX,14,54,0.006216900759843426,0.0,1.0
AER2EZOUZSKYB,0,41,0.004720239465807046,0.0,1.0
AWBZ0P0P842NG,17,6,0.000690766751093714,0.0,1.0
AKP40I31XYX1D,10,224,0.025788625374165323,0.0,1.0
AIUXWEHCJRALM,0,77,0.00886483997236933,0.0,1.0
A39C3BAC8J9KVA,8,232,0.02670964770895694,0.0,1.0
A3I8OURC83NM6V,0,43,0.0049504950495049506,0.00046581313325792876,0.7253599114064231
AF8XXTXR6MNL4,8,232,0.02670964770895694,0.0,1.0
A1ZIPGAG8KMU66,11,157,0.018075063320285516,0.0,1.0
A2CNXXVWOAPE0B,2,22,0.0025328114206769514,0.0,1.0
A8IVR2DGBOR3Q,1,210,0.02417683628827999,0.0,1.0
ACKFOZS2ASBAT,14,54,0.006216900759843426,0.0,1.0
A1ZE020J0M1603,5,44,0.005065622841353903,0.0,1.0
ANQJFHEQLUTW5,4,551,0.06343541330877274,0.0,1.0
A3R822YHA22Q3P,5,128,0.014736357356665898,0.0,1.0
A39DPQ464LPGVP,8,232,0.02670964770895694,0.0,1.0
A37T4NN3DV3U75,2,55,0.006332028551692378,0.0,1.0
A1HRYC60VTMYC0,2,58,0.006677411927239235,0.001793955997008146,0.52994555353902
A3MV1KKHX51FYT,0,33,0.003799217131015427,0.0002676582654129084,0.30113636363636365
A1MYZWL405PBUB,21,69,0.007943817637577712,0.0,1.0
A2QIK74BPWV7NR,11,157,0.018075063320285516,0.0,1.0
A2V4T35IYF9G0V,14,54,0.006216900759843426,0.0,1.0
AS8C336DDLSO4,0,24,0.002763067004374856,6.723385701275098e-05,0.5
A115J29WONV2JZ,0,77,0.00886483997236933,0.0,1.0
A3E4QDD0JTGT2T,14,54,0.006216900759843426,0.0,1.0
A119VL7KR5EIR6,1,210,0.02417683628827999,0.0,1.0
AXPQHTRIH7TPK,14,54,0.006216900759843426,0.0,1.0
A4ENZCYML4OEG,3,481,0.055376467879346074,0.0,1.0
A2IP0Z4VPCAXZ1,1,210,0.02417683628827999,0.0,1.0
A2GR90IHQAO1HL,0,77,0.00886483997236933,0.0,1.0
A3KJME3TOKVZ4J,14,54,0.006216900759843426,0.0,1.0
AGZP8G6JTKQJC,22,57,0.006562284135390283,0.0,1.0
A2ADK1Y7WSPSGP,3,481,0.055376467879346074,0.0,1.0
AD73VMNYB8XVX,6,402,0.046281372323278835,0.0,1.0
AMBFK6N4JS5Z2,1,210,0.02417683628827999,0.0,1.0
ATXZN4ZBT7VT,14,54,0.006216900759843426,0.0,1.0
A3HKNAA3578FSZ,0,8,0.0009210223347916187,0.0,1.0
A1HENIY6ASC7ZO,12,45,0.005180750633202855,0.0,1.0
A3M26CG1IIP9MX,8,232,0.02670964770895694,0.0,1.0
A2JAOZ2CINPUTT,12,183,0.021068385908358276,0.0,1.0
A108QN0VQPX1W2,7,5,0.0005756389592447617,0.0,1.0
A1NMFG57527DGM,3,481,0.055376467879346074,0.0,1.0
A14MER71N2DCDW,15,50,0.005756389592447617,0.0,1.0
A633NIAR4JJAR,3,481,0.055376467879346074,0.0,1.0
A3K649G2P9C8PY,0,67,0.007713562053879806,0.0,1.0
A2CSUA388LZ26O,5,50,0.005756389592447617,0.0,1.0
A3OXHLG6DIBRW8,0,141,0.01623301865070228,0.0132037323323118,0.44650455927051674
A1VQHH85U7PX0,1,20,0.002302555836979047,0.0011576325065411086,0.5578947368421052
A25FD86NG19ICC,11,13,0.0014966612940363804,0.0,1.0
A31BD4RXCON7QO,0,86,0.009900990099009901,0.004695691142605445,0.38276333789329686
ALICSOW9JNXCD,5,155,0.01784480773658761,0.0013071628796375784,0.5602848764139087
A3BQPLQONW58RK,8,232,0.02670964770895694,0.0,1.0
AZRPGTU8A7KD5,11,33,0.003799217131015427,0.0,1.0
A2AF0NOCM71J0B,14,54,0.006216900759843426,0.0,1.0
AUL0JCNC6QZ2L,1,37,0.004259728298411237,0.0,1.0
A2V1E7EAKW3CWB,0,12,0.001381533502187428,0.0,1.0
A3M5OYNZ2A5E0O,9,78,0.008979967764218283,0.0,1.0
A2S462MQ984OD2,1,37,0.004259728298411237,0.0,1.0
A3KDRLIBWILPMJ,2,68,0.00782868984572876,0.0,1.0
AGYQ2ZF0J0K0K,6,5,0.0005756389592447617,0.0,1.0
A3VCOKMQOCUNGX,15,135,0.015542251899608565,0.0,1.0
A2TKM1UFHSTM8R,5,128,0.014736357356665898,0.0,1.0
AD8DLOGHAXL,0,5,0.0005756389592447617,0.0,1.0
A8M0HF1XBZLH7,0,27,0.003108450379921713,0.0,1.0
A69YFKRRIOG19,19,69,0.007943817637577712,0.0,1.0
A3BVSAZREDP9RH,6,402,0.046281372323278835,0.0,1.0
A1RRO3BUQIZ8QF,14,54,0.006216900759843426,0.0,1.0
A27PQJHUSWNZZ0,4,551,0.06343541330877274,0.0,1.0
A1HML2C0J5JKG,12,183,0.021068385908358276,0.0,1.0
A1CA960UP1AYXE,0,11,0.0012664057103384757,0.0,1.0
AXI2RYB20ZZM4,14,54,0.006216900759843426,0.0,1.0
A1X6VVP8JLFEJ,11,340,0.039143449228643795,0.0029293265699942136,0.5028457400659379
A2NFWBJGGT9BM5,0,27,0.003108450379921713,0.0,1.0
A34P7YFJQPS07T,0,9,0.001036150126640571,0.0,1.0
A3JSY3V8X43HUP,9,34,0.00391434492286438,0.0,1.0
A36YGJOFWHHRAC,4,551,0.06343541330877274,0.0,1.0
AGYW580EFV1QF,12,183,0.021068385908358276,0.0,1.0
A8Y4678B5ULS9,0,7,0.0008058945429426663,0.0,1.0
AW1D68VYR0HD0,9,30,0.00345383375546857,0.0,1.0
A3C4ZHX8UM3FGA,5,35,0.004029472714713332,0.0,1.0
ATDE9JYCPI0L1,0,243,0.027976053419295415,0.0,1.0
A11IR07H8SYDD0,75,4,0.00046051116739580933,0.0,1.0
A13JB1PC2F89MY,0,49,0.0056412618005986645,0.0,1.0
AWBZAHKAN64CO,1,27,0.003108450379921713,0.008539739831654281,0.5384615384615384
A38RLBIN8LASPE,6,402,0.046281372323278835,0.0,1.0
A13F9YN2DTH4D4,6,402,0.046281372323278835,0.0,1.0
A20TZ1MQ0KMJRR,29,17,0.00195717246143219,0.0,1.0
A2VG364UUGYFHI,14,54,0.006216900759843426,0.0,1.0
A35W3JQYP0M655,4,551,0.06343541330877274,0.0,1.0
A2XFVS9GBQW2U1,6,402,0.046281372323278835,0.0,1.0
A25MMGY5LQ9R8J,14,54,0.006216900759843426,0.0,1.0
A10Y058K7B96C6,49,7,0.0008058945429426663,0.0,1.0
A3GNN31HJ11PPA,14,54,0.006216900759843426,0.0,1.0
AY089FCEGRV2G,3,75,0.008634584388671426,0.0,1.0
A105R38CAPDBGU,5,21,0.002417683628827999,0.0,1.0
A3L53MXMJ1OOWV,4,551,0.06343541330877274,0.0,1.0
A2U9WJOGZSYM0U,12,183,0.021068385908358276,0.0,1.0
A225G2TFM76GYX,15,50,0.005756389592447617,0.0,1.0
A7I3WFZE31KAZ,10,60,0.00690766751093714,0.0,1.0
A2DU3ID6V8TCW6,0,23,0.0026479392125259038,0.0,1.0
A39KGML5OYIU00,0,12,0.001381533502187428,0.0,1.0
A2UH53Z5LKV0BI,4,551,0.06343541330877274,0.0,1.0
AZH1J5JIBIE8G,10,224,0.025788625374165323,0.0,1.0
AODOIMDU38S2I,5,105,0.012088418144139995,0.0,1.0
A2ME1L7ZCJFQOH,6,402,0.046281372323278835,0.0,1.0
A35NPKN2RKX8LH,4,551,0.06343541330877274,0.0,1.0
A3UACABVOF2XF1,10,60,0.00690766751093714,0.0,1.0
AIKMJBX0P9Z9D,15,135,0.015542251899608565,0.0,1.0
AY1WB9I0SE5US,62,5,0.0005756389592447617,0.0,1.0
A13831TMEGELTX,12,183,0.021068385908358276,0.0,1.0
A1XLUNECWHYP6N,8,232,0.02670964770895694,0.0,1.0
A2BYYFGBZHELAF,16,93,0.010706884641952567,0.0,1.0
A3TTE29M158WP5,0,11,0.0012664057103384757,0.0,1.0
A27ZSW3DO2RR5W,5,128,0.014736357356665898,0.0,1.0
ARBV8U9I8C1BK,9,107,0.0123186737278379,0.0,1.0
A11ZI425LVTVH7,0,41,0.004720239465807046,0.0,1.0
A3U2L3V3MOEYLC,14,6,0.000690766751093714,0.0,1.0
AZDBSC1VRMVY8,12,183,0.021068385908358276,0.0,1.0
AGCJIYX1XCW29,21,69,0.007943817637577712,0.0,1.0
A313H6238N589,3,481,0.055376467879346074,0.0,1.0
A1JMD10TTUPVB4,5,44,0.005065622841353903,0.0,1.0
A2CBZMETQJTNEE,10,224,0.025788625374165323,0.0,1.0
AKHWZLV8HFIPS,10,224,0.025788625374165323,0.0,1.0
A2E4JRA6MHBR4F,0,7,0.0008058945429426663,0.0,1.0
AQLMVE6SH4A07,6,402,0.046281372323278835,0.0,1.0
ATQQA4VFSCXAG,21,69,0.007943817637577712,0.0,1.0
A2QGPKUCZ60X24,15,135,0.015542251899608565,0.0,1.0
A3EAA602DJCZQ4,14,54,0.006216900759843426,0.0,1.0
A1KJEDEL6B3E8G,0,77,0.00886483997236933,0.0,1.0
A2MPQHYMT258ZV,0,4,0.00046051116739580933,0.0,1.0
AFXN7YRQIBTP1,11,157,0.018075063320285516,0.0,1.0
A227BV4KDDDZHZ,12,183,0.021068385908358276,0.0,1.0
A10WET3ZP50AFG,12,183,0.021068385908358276,0.0,1.0
A4OPNK2K0EDLG,3,481,0.055376467879346074,0.0,1.0
A1CSFRO37ZRVTW,15,135,0.015542251899608565,0.0,1.0
A2O0OMNWUPRF59,8,232,0.02670964770895694,0.0,1.0
A2CJIF5L72V65I,11,157,0.018075063320285516,0.0,1.0
A2ABALJP4ZTH4P,14,54,0.006216900759843426,0.0,1.0
A1Z9P17UJQKRKI,22,57,0.006562284135390283,0.0,1.0
A38WNTZ2E1SNFW,0,243,0.027976053419295415,0.0,1.0
A3R7FGWO8PIMUD,16,93,0.010706884641952567,0.0,1.0
A1PL7QILVQV3IF,0,5,0.0005756389592447617,0.0,1.0
A2PE6WM9V5A45Y,3,481,0.055376467879346074,0.0,1.0
A2I4KBEA963U0F,5,128,0.014736357356665898,0.0,1.0
A1KSTH3S1COKUU,14,54,0.006216900759843426,0.0,1.0
A2I16SKF3RHED6,3,543,0.06251439097398112,0.0004868705843311464,0.8029126147615068
A1PEITQQFYXYLM,2,43,0.0049504950495049506,0.0,1.0
A3NX8Q9S7XV8NS,22,57,0.006562284135390283,0.0,1.0
AYEXT1RVLWRXW,1,348,0.040064471563435414,0.0005021200198686686,0.543558912186558
A1SMPBX582OIDY,14,54,0.006216900759843426,0.0,1.0
A2EZ80LJMEMJM9,3,481,0.055376467879346074,0.0,1.0
A2KWHJ272EKLO2,5,128,0.014736357356665898,0.0,1.0
A2MTPVXL6HD5VP,9,29,0.0033387059636196177,0.0,1.0
A118PJ95C6GDJI,5,17,0.00195717246143219,0.0,1.0
A2MPKE7P1DFYTK,0,12,0.001381533502187428,0.0,1.0
A329B6BKTHQ41A,14,54,0.006216900759843426,0.0,1.0
A2UWPPU5GZLMQZ,62,5,0.0005756389592447617,0.0,1.0
A28TVBEH7FWGPC,0,41,0.004720239465807046,0.0,1.0
A1BVQGCOMB4H3W,14,54,0.006216900759843426,0.0,1.0
A3M6QI4WNREEEV,0,77,0.00886483997236933,0.0,1.0
A2A817AADURYEF,3,543,0.06251439097398112,0.0004868705843311464,0.8029126147615068
A36ARO7W03JMXV,4,1060,0.12203545935988948,0.009686724841057344,0.4771749781744971
AFXNXN8TMGKZF,3,481,0.055376467879346074,0.0,1.0
A1Z4FT2OMHIYFU,1,210,0.02417683628827999,0.0,1.0
A31QX4MCDU5235,3,481,0.055376467879346074,0.0,1.0
A2HKIW9RMMSKXI,10,224,0.025788625374165323,0.0,1.0
AFXTKAO0CB354,2,19,0.0021874280451300945,0.0005732440038081157,0.4269005847953216
AS02U020MGBSV,27,21,0.002417683628827999,0.0,1.0
A134XZNXCGU7JD,2,55,0.006332028551692378,0.0,1.0
AIBGSX2D3EXU6,3,481,0.055376467879346074,0.0,1.0
A13BRR77UOED7D,14,54,0.006216900759843426,0.0,1.0
A7JK2LY3CHJ2H,3,481,0.055376467879346074,0.0,1.0
A59BC7H4T874H,43,10,0.0011512779184895234,0.0,1.0
A833B463ZZJT7,3,481,0.055376467879346074,0.0,1.0
A1AWPV3PS9IH3U,14,54,0.006216900759843426,0.0,1.0
A1VH4YW78W1G6O,4,551,0.06343541330877274,0.0,1.0
A1J07V3G9MK6KM,20,50,0.005756389592447617,0.0,1.0
AMDZ6MZR6CRG9,3,543,0.06251439097398112,0.0004868705843311464,0.8029126147615068
A1LXQEATSZ228H,0,19,0.0021874280451300945,0.0,1.0
AF6SGHBCX3PUF,0,243,0.027976053419295415,0.0,1.0
A1XJCT8CHG2G2J,19,69,0.007943817637577712,0.0,1.0
A3E6JBXN9KFHRX,49,7,0.0008058945429426663,0.0,1.0
A28X7NZ02016FO,1,163,0.01876583007137923,0.0010141392940263474,0.832007876997652
A3NEAETOSXDBOM,0,15,0.001726916877734285,0.0,1.0
A1E04XSIX1OAOM,10,224,0.025788625374165323,0.0,1.0
A3F2M27L02YDLM,2,62,0.007137923094635045,0.0024283756746611334,0.44473823373876253
ARI60NK07Q9D,14,54,0.006216900759843426,0.0,1.0
A3W57Y5J12YY41,0,77,0.00886483997236933,0.0,1.0
A2VME004JAPD41,2,5,0.0005756389592447617,0.0,1.0
A1ER9BE147BD5E,0,41,0.004720239465807046,0.0,1.0
A2M83KG7MS2VSR,12,183,0.021068385908358276,0.0,1.0
A2DLY1BLDQRWGX,0,4,0.00046051116739580933,0.0,1.0
A2K5I02PHHTTNQ,44,11,0.0012664057103384757,0.0,1.0
A26Y3GDR2X0V6V,10,229,0.026364264333410083,0.00037254948158054455,0.9570979851375163
A8MQW5B5QB3H1,6,402,0.046281372323278835,0.0,1.0
A16WND1BVJCQJV,2,16,0.0018420446695832373,0.0,1.0
A39F7XOVXQ0LZK,0,41,0.004720239465807046,0.0,1.0
A3EPZNFF590EXL,27,21,0.002417683628827999,0.0,1.0
A2XBKTBMLQRQAM,6,402,0.046281372323278835,0.0,1.0
A3CSEHN7WKCTZ5,0,32,0.0036840893391664746,0.0,1.0
A3L6XHA5FVMN16,2,43,0.0049504950495049506,0.0002713883758590715,0.5503875968992248
AT4MNYYZWM907,3,481,0.055376467879346074,0.0,1.0
A2HXOW9NN7XRNT,9,13,0.0014966612940363804,0.0,1.0
A16F3IAR2659FN,2,68,0.00782868984572876,0.0,1.0
A1ZTCLOO7CCXBC,10,224,0.025788625374165323,0.0,1.0
A33GR4CDLG08T1,2,40,0.004605111673958094,0.0,1.0
AEFMWTH14ZFWT,2,55,0.006332028551692378,0.0,1.0
A29XOCWBBZCUI0,1,210,0.02417683628827999,0.0,1.0
AI0XJPAL2UJM6,6,17,0.00195717246143219,0.0,1.0
A12VYWCG0OBMM9,14,54,0.006216900759843426,0.0,1.0
A1SW7P73Z8BUUJ,10,541,0.06228413539028321,0.017552570963491075,0.8024851098788253
A3J2N3MC99CLB3,4,551,0.06343541330877274,0.0,1.0
A3K8IBV8V35G1H,27,21,0.002417683628827999,0.0,1.0
A1XU87EET0N0NL,0,49,0.0056412618005986645,0.0,1.0
A3V0PEIMOBU8H5,3,514,0.0591756850103615,0.00362867452094513,0.8796049787243725
AE1A7BHJQ9LW2,0,7,0.0008058945429426663,0.0,1.0
A2NSR2R4M8CWC2,79,4,0.00046051116739580933,0.0,1.0
A8BGFC6VK46OW,43,10,0.0011512779184895234,0.0,1.0
A3BAEV1COL0XKT,14,54,0.006216900759843426,0.0,1.0
A22EP447IBQNB2,3,481,0.055376467879346074,0.0,1.0
A3N3LPHLB7V9NV,3,481,0.055376467879346074,0.0,1.0
A22QKPZ2BV00NK,9,30,0.00345383375546857,0.0,1.0
ACROMCL9HF767,9,34,0.00391434492286438,0.0,1.0
A1NY3TMEB8KEW2,8,232,0.02670964770895694,0.0,1.0
A6J4ESHKQ1H3,21,69,0.007943817637577712,0.0,1.0
A32OOHIQN9GFMH,8,232,0.02670964770895694,0.0,1.0
A2JIQ6SZ1PQ6P9,0,15,0.001726916877734285,0.0,1.0
A3ELMB2P2QFT7U,14,21,0.002417683628827999,0.0,1.0
A2CX7KMO48MCW0,0,77,0.00886483997236933,0.0,1.0
AW37W6PEWFCD7,0,8,0.0009210223347916187,0.0,1.0
A3QNZW2WKPSDJG,11,157,0.018075063320285516,0.0,1.0
A3JX1D26WFEXOS,0,49,0.0056412618005986645,0.0,1.0
A1QE936PWGY7BE,2,68,0.00782868984572876,0.0,1.0
AFYDSCHAXBASF,1,37,0.004259728298411237,0.0,1.0
A38FSZIH7JWJU5,14,54,0.006216900759843426,0.0,1.0
AVKN56YCOTI2W,5,55,0.006332028551692378,0.000561461332270651,0.835016835016835
A3SL7BXUHLRKW3,9,39,0.004489983882109141,0.0,1.0
A1RMT8M3X6SYFN,0,13,0.0014966612940363804,0.0,1.0
A111XJY4XSDIY9,0,6,0.000690766751093714,0.0,1.0
A2QKEU7GJSD6FN,0,11,0.0012664057103384757,0.0,1.0
A1XNP1G5HWNGB7,14,54,0.006216900759843426,0.0,1.0
A2LYL1FEOLWFSJ,3,481,0.055376467879346074,0.0,1.0
ADALY60T9TBX2,74,4,0.00046051116739580933,0.0,1.0
A39KOJG83K8F1U,0,7,0.0008058945429426663,0.0,1.0
AEQ1DS61RJLXS,0,8,0.0009210223347916187,0.0,1.0
A32UKJ89I78SH5,2,55,0.006332028551692378,0.0,1.0
A2TCM8INS6BA74,5,44,0.005065622841353903,0.0,1.0
AJ00DXOOCDL2C,10,224,0.025788625374165323,0.0,1.0
A1W8308SYXBSAL,1,12,0.001381533502187428,0.0,1.0
A116JE9WSXSETB,8,232,0.02670964770895694,0.0,1.0
AKV3O0ZER47PE,3,481,0.055376467879346074,0.0,1.0
A4GI4654JA8NK,6,402,0.046281372323278835,0.0,1.0
A2XEW6HJK34RXU,5,50,0.005756389592447617,0.0,1.0
ALZ796TTBBDBL,3,481,0.055376467879346074,0.0,1.0
A3NW4WGCI3LZM,4,551,0.06343541330877274,0.0,1.0
A1LYZ1VWGLCI1X,0,32,0.0036840893391664746,0.0,1.0
A2P73QZC75DD2A,3,481,0.055376467879346074,0.0,1.0
A3UP97IQAI6LJH,6,402,0.046281372323278835,0.0,1.0
A19VPQUXLUT46J,3,481,0.055376467879346074,0.0,1.0
ABOBJFJKCAKYH,14,54,0.006216900759843426,0.0,1.0
A1CGUQU1YQNJFX,0,12,0.001381533502187428,0.0,1.0
A2VNNFURJ55S4G,9,45,0.005180750633202855,0.0,1.0
A19J2S0JHH69F2,12,183,0.021068385908358276,0.0,1.0
AUJUHU8L50OMU,0,243,0.027976053419295415,0.0,1.0
A187S6RMLW86N,2,43,0.0049504950495049506,0.0,1.0
A314ZLRAHHWEPZ,2,68,0.00782868984572876,0.0,1.0
A250AXLRBVYKB4,14,64,0.007368178678332949,0.0011283822682786413,0.7321428571428571
AA0IWAA89O93S,3,481,0.055376467879346074,0.0,1.0
A1FLNRFSXRF3QQ,5,44,0.005065622841353903,0.0,1.0
A3014KJFHAIMGP,2,13,0.0014966612940363804,0.0,1.0
A2VK5XXNEQTXLC,5,44,0.005065622841353903,0.0,1.0
A1KT8QQ74E3SVQ,6,402,0.046281372323278835,0.0,1.0
A1O0TOFN85RIPH,11,33,0.003799217131015427,0.0,1.0
A2DLK5DI4S3OIX,10,224,0.025788625374165323,0.0,1.0
A339ZN69W7N8PW,12,183,0.021068385908358276,0.0,1.0
A3CL2MI40GZGPR,14,107,0.0123186737278379,0.0,1.0
A14OG85Y77RQVY,33,15,0.001726916877734285,0.0,1.0
A1J5RNQJD3TPVN,3,481,0.055376467879346074,0.0,1.0
A18H2E8QLI8XGZ,0,8,0.0009210223347916187,0.0,1.0
A10X33VL24RGDK,3,481,0.055376467879346074,0.0,1.0
A1KAERT0MPBZOO,1,70,0.008058945429426664,0.000855724829514645,0.49440993788819876
A10X9ME6R66JDX,51,8,0.0009210223347916187,0.0,1.0
A2Y9CTL628GL7K,9,29,0.0033387059636196177,0.0,1.0
A2MG743ZMA5Y6N,9,107,0.0123186737278379,0.0,1.0
A2BV8E2VPVORN3,12,183,0.021068385908358276,0.0,1.0
A12EPLIQ9BBXIZ,22,57,0.006562284135390283,0.0,1.0
A3C6RYB83KD1GX,3,481,0.055376467879346074,0.0,1.0
A4CIAXJTZ6P1,3,481,0.055376467879346074,0.0,1.0
ASKH6TPNTTAFS,0,7,0.0008058945429426663,0.0,1.0
A2EC3UBQ9TB89F,4,551,0.06343541330877274,0.0,1.0
A1QK3W42I9LS30,3,481,0.055376467879346074,0.0,1.0
ANE9603L1IYFG,3,481,0.055376467879346074,0.0,1.0
A1CMJDOKUWCE1S,0,11,0.0012664057103384757,0.0,1.0
A32RMUE2HOPW69,0,35,0.004029472714713332,0.0,1.0
A23ONMGKEWDG4M,75,4,0.00046051116739580933,0.0,1.0
A1BD4T41QJZBHB,2,4,0.00046051116739580933,0.0,1.0
A2PZ3URE2O6S8G,8,232,0.02670964770895694,0.0,1.0
A2SW560X584UEF,0,243,0.027976053419295415,0.0,1.0
A1F5ME1J70I0W6,5,50,0.005756389592447617,0.0,1.0
AKGGVHCCW4RKA,7,24,0.002763067004374856,0.0,1.0
