user_id,cluster_id
A3S87ZOPB3UM9N,0
A20GHPA3NAOCSA,0
AOCH3ON3BIM7O,0
A2J2JNUHJSJXEQ,0
A1U1CQ51DLZX67,0
A2L3ZOXJL8OR9G,0
A1JSO7PPEA0W72,0
A1LYN3ZK230TGE,0
AW68KVDV7BBRS,0
AS9YSOCMP1D9D,0
A2NGUYX6A691YS,0
A1EU2HO4Y1SKHQ,0
AXU2CNLS5EGPP,0
A3TB9HNQR54B5V,0
A20HM81911V9KD,0
A2Q6I453ZNXBE2,0
AEH644IG7XZUI,0
A2PNSW5ZWFISHU,0
AEZ3CR6BKIROJ,0
A3BY5KCNQZXV5U,0
A1OG22AV0FS7F1,0
A2QKEU7GJSD6FN,0
AHECJ57PPSS96,0
A2D333TODX15EN,0
ASYWPMAIO0HGD,0
A1RFYCSNNOJ0VW,0
A2DCWFE9TAMT6P,0
A1TEKCBCU3ZBXE,0
A24LLNKVW5NX8U,0
A2M9SJDWEJR7JN,0
ADDWD385E3MD5,0
A2O1L50DB0VQYB,0
A2QXRKY45PAGU9,0
A1CWMO3LQQ7P0P,0
A2JA7C0WEMB1M7,0
A115J29WONV2JZ,0
AI3FJ2DZ7IQYM,0
A2CYDCJKZ7F0IO,0
A34NP9Q7KBGH63,0
AXCWZ8HUF332W,0
AGG9653C0BX5Y,0
A1CNN84Q3V84AC,0
A2V5OS0QGHIUDS,0
A3UZ17HANZ9F1E,0
A451H9FVEZTWR,0
A1I4CSPYVVDOR3,0
AIU13IFGH0EVF,0
A2CC2CRU24E44X,0
A3A48XEYWLWH7T,0
A3KKYNEYUICKX2,0
A1M542G46C8C7N,0
A1GCKBZ5B7XHPC,0
A3HGKWTC8QAI60,0
A1G18MU8RQQ4GY,0
AOB4X41HYDG3L,0
A1PPD5TOR6VVYV,0
A23ZO1BVFFLGHO,0
A18H2E8QLI8XGZ,0
A2ZM9BGE3K3SY2,0
A1L7I7J1A2GBL6,0
A3W46MLZN82PTZ,0
A39V7MMKAIL55K,0
A2J8IE3Q5LLB96,0
A1W0XQLEYWGQC5,0
A2SKVCKORF8J9Y,0
A2CA374K5ZZWI7,0
A3TU618RIP1SGL,0
A1OKXYEBH75140,0
AAXG160ES9P7G,0
A1P6EK8AZ4MHTA,0
A382YHBEX6MPS9,0
A3INN916E4VION,0
AE0O1VWSOQTD1,0
A3O06V8NAPKJO9,0
A1PJPFFTRMO8M3,0
AEE2GJR0VF6R7,0
AZD7C4ZW00YKH,0
AKYNDGWD3TPAG,0
A1YCDZ4K4G0CN3,0
A4QC76NMWE5OC,0
A34V0V1CGJPKIU,0
A1EXGL6L0QQ0M5,0
A3NVZTGPORNPRW,0
A33R77IXUMAGL6,0
A11L90R7RWJA8H,0
A2QGQ5KO0RRENL,0
A36WEPNLF8S8P3,0
A1GR9JZSPOYPJC,0
A1Q29INJ9IN570,0
AM4ZQJ0IORVWG,0
AV0D9NPLN8BIL,0
APLAYRDGF11H2,0
A3IJMGVOWPBCPJ,0
A1WGEIDK19JKH3,0
A2UEW04N38LVB,0
A182YOL7ZA0PGK,0
A155YL0Y0GKUW5,0
AIU93YMNWEKI7,0
A3759SJ9AA9QVU,0
A1R8R7XKJJ3Q3T,0
A18VHVC7JXA7H7,0
A1QRUMZRWUEWEK,0
A14Y070B40ZGMR,0
AQT7VQSW7UOM2,0
A3KKOBGO2ZQY3P,0
A3MV1KKHX51FYT,0
ALDT4Z7SZY2GQ,0
A37Q5MOP4E2YLZ,0
A3VEROAVSRAMG2,0
AF0JI4JIVNBYP,0
A3IXXABPCLE3UX,0
AMLICZAK25GMM,0
A3C4JNSTXZEMTL,0
A38Q2EI3LM24VT,0
A37F1PDYYBKLGD,0
A33ENNU5G60VIH,0
AFISR38PWJE3R,0
A1DS1VQA47ACCC,0
AR1SVEHMOGP44,0
A1907DLJNSAAQC,0
A1L2OPQR7TTEY9,0
A197KHD1GQ96ZH,0
A36T60KRYUZ6OC,0
A2A1LYCNNE9WES,0
A3PLX6PTM2ERKL,0
ASGCTZMBO161A,0
A3NO2DP8NTQ3E7,0
A1V3TRGWOMA8LC,0
A2EHRDDOVUN7PN,0
A11KZ906QD08C5,0
A1UVYL2G0XYX8W,0
A3HXSYE3AEP812,0
AR3ECVXFV9VRJ,0
A3CVMCBTBQ7R79,0
A1PSVZBM894R5H,0
AKT8TGIT6VVZ5,0
A1I002WK1LELAO,0
A3UZLX3C5FLLUH,0
A2HC3SUL6QC33I,0
A1QXPDCEU0ZUE,0
A2DZZZ8D81Q8X,0
A152ZT3Y3Q4VQQ,0
A1Z93YS0KD9M9N,0
A3J5E2VJRG6KO6,0
A3U0GO1FYQ87FE,0
AUUV3XDYB16X5,0
A1XDHHQ549Q2JI,0
ACRHIAZZ8WFDF,0
A2SEJZ4E8N675N,0
A1Y7D7F0FM6GWK,0
A2NSNH8RW55F32,0
A2V8Q6IQ602H4O,0
A3BAVQ0GF8FI0R,0
AVB1BHAHK1YH0,0
AF55QHQTEOPF3,0
AN7ZTHQEJLJW,0
A3IIYC4PF1DTG9,0
ACNP2GG9P4WV9,0
AS0NL4FNH6XGS,0
AFEB0MKOWW2N7,0
AHKOPVTQ3IEBL,0
A2VW4FYZILSXF2,0
AUQQWQ5GTVKTQ,0
AFP6C8GPJ4SBQ,0
A3QYIBMXQVLVE7,0
AQL2WVOAADPE2,0
AZBELVP7XNQ2W,0
A3HJGWV3E5U502,0
AIPY9QIUPKZJ9,0
A1PPDBGCKM9AM0,0
AIVLKALMERRFT,0
A28X0LT2100RL1,0
A260ZC4PRM3Z7V,0
A2NMQWBDWT3SQF,0
A1HH1DPK1ASVDN,0
A37BPVPTAM7JWP,0
A149RNR5RH19YY,0
A2TH825DJHB3P1,0
A28TVBEH7FWGPC,0
A1IU7S4HCK1XK0,0
A22EUYXY2KQEKH,0
A1E00WMEXK151D,0
A19RE9LBQIX90B,0
A3H1NI0FSDFMWX,0
AE6DDIKFMC2RY,0
A3IMYCI2PGALH3,0
A204ETWOV23HO4,0
A27R1GTG9L16K3,0
A2IFGGXG3YV3Y6,0
A12N7MLCZZ797E,0
A23Q32B7VTOXE9,0
A20F5RFH0WVFNF,0
AHIK7BUXFRMT8,0
A38WNTZ2E1SNFW,0
A1GFB47CXP4LKR,0
A1MRESWHA86B5B,0
A1XPNKJWTITV0W,0
A2CX7KMO48MCW0,0
A2B7BUH8834Y6M,0
AXDCA2CU2BNSG,0
A2FD03H5CQG76E,0
A15225S9RRISLK,0
A33UD2JQGUVLAO,0
AJZ0V9Q3ZVYWV,0
A320DLHQTRFL5L,0
ASZL6B12IBU69,0
AURW67ORPANXK,0
A3W371ZI5K5C8K,0
A36GB0BMOGXTM0,0
A24QH83RNAKZGR,0
A3QQ1Q4A02OWJT,0
AJ0PG46QD33RD,0
A3VAX5C42A9QW4,0
A20KJABXJLXG9G,0
A1ABVP0DV1ZN89,0
A2XUW6VTPD0ILX,0
A13QGI4AZOB64K,0
A3ISID2L2BJF5N,0
A2VCRXCLV08SDH,0
A11ZI425LVTVH7,0
AH5NDKZ3YK0AE,0
A17P5N52BH91E1,0
A31GRJW986YY2E,0
A2I9LWY5PN73YI,0
AZTAC5WZ4QDRN,0
A16JV9KHNCJQGF,0
A8TIL945EHW1U,0
A3A2SZ8VFI6M00,0
A3L61G6N7AT8N2,0
AD50TWQOM8W4G,0
A3J891E9B6FIIP,0
A3Q1J68QY1MZQ9,0
A3MMQ88H2WCYVJ,0
A3PUCUV4ORFEAJ,0
A3GM64N13BILUP,0
A2PYS280Q1UH7V,0
A2ZB6BETR6IC27,0
AC8PYR6RJY04M,0
ANQ122AO9P5BI,0
A2IPC51HL9UUYF,0
AWXRPZ7F3D1UH,0
A37187ZFJZKUPY,0
A3J979TOP4933X,0
A2LVL416FFXCSI,0
A1US87X5YUEQ7A,0
A3D819E3ZQPNLA,0
AOMD90U7TEAP6,0
AQQVPOL6VPVVN,0
A36XMNKPKOG69I,0
AFWMVMPB2WVP9,0
A1H4Z4OSMNDCFC,0
A1VGFVLWGGR4YX,0
A11NRU3W8RS375,0
AEUV9916W7NQM,0
A3CRQJ402U1G0J,0
A1TP3ZYYNA6KNE,0
A39B4ZJFZRGX1I,0
A1NKE9ESVFDJ8M,0
A17HMM1M7T9PJ1,0
A2F0TTEP4W354Y,0
A1M6X8CH3J2K4J,0
A25HBO5V8S8SEA,0
A2HZSCP2YBACIN,0
A1I3AJXVJ8PDS4,0
A2YSEA25OUUR6X,0
A3U760Q06JVW92,0
A34P7YFJQPS07T,0
A13LRIL8P0TYK0,0
AFUXQ0EI1UC22,0
A305KK5LXBJOK3,0
A5NXA10HTO42S,0
A9Y70VN7AHQMT,0
A2PK64OVZA1U8Z,0
A1L21TBR5TJ21T,0
A3CL82UITQJLWS,0
AIUWBR79VSZ8J,0
A2MSQT2P5PH6O3,0
APOGXH3A74CM3,0
A1PAGHECG401K1,0
ACDUPC4QGE99F,0
A1MH0S2LR24DGH,0
A1R9QOPV6HVEKF,0
ACISLJANCZZ6L,0
A1KD8NJPZ01R37,0
A1TBH7Z4RK7PRK,0
A22MRNZZGWJXBC,0
A2WER6C7Y0T4D2,0
A3CM3MI6Y5G12R,0
AHY2KG32696ES,0
A38Q75AJQ69TDO,0
AZMY6E8B52L2T,0
A29G75YOG3SOW2,0
A1AHSLKOKA3MC3,0
A3K7A4GPMV3C22,0
A3JU0IKY1GJG76,0
A2QZ7Z48X4I4TA,0
A3B0PPZOUA6U9I,0
A1B0RBLA5N0J74,0
A15U38AWJ3JDN5,0
AC5AGZTLM3QO,0
A601IGAG8FWGW,0
A2Z7FGJ2UCQV7T,0
A2CLD5FSSXMYBT,0
A2CF6Z5T5AF6NC,0
A3H3P7EN3GFW6W,0
A1BIUX1OVAE5N8,0
A33BVOFXW2WA8M,0
A1KLBWKUQHSQVW,0
ARJ1P9IS56IE4,0
A2RB7KPCTJEP4Z,0
A34T45LDD85VZ7,0
A18EUQFB1I3CGA,0
A15N5D547HXVXL,0
A2DCXXNQCZERQ8,0
A1ORUSHRRG0VWN,0
A1NSF87AMGGXF5,0
A1JR6JQRZTIBQX,0
A3CCYAQRHUTPIQ,0
AR61QCJ7Y19XG,0
A3H1CE8T6GDVWV,0
A3CTI2ARGG2T7X,0
A3LX5EDHM91M9J,0
A2MCZGSS6UJHDS,0
ANUPOX03HUN1C,0
A3B7ZAWRSGO0TX,0
A24R30PNVRG4VG,0
ASKH5LEPX8O39,0
AF4ILCVBB6V7A,0
A1OO1DO6DNG0IP,0
A3PDU0KJO6QKYW,0
A200RY2ELZL2Q3,0
A329TQLDBZDAAF,0
A2N2GPFRRUPP1J,0
AGDKPD4DZD1L0,0
A3S8HHQBEEGN7P,0
AT4UTUQP51RZG,0
A1665GGGDM0ZPO,0
AQBKBWMXB8VI4,0
A2II4B6CJ4O47Q,0
A2XCE6WWTX57R4,0
A21QMWC2TEC3N4,0
A2RL9JHYNEJ1QR,0
A1KNHTFGH5X84I,0
ABAW1TNE54PJ8,0
AB6KW0XLW1MR7,0
A2K3XAK8BP8LA,0
A3UWDEBSKQFM7V,0
AAEEXHRP4QBQ1,0
A1NELB08S5MHGT,0
A2M9ME0N2S3R39,0
A16GBXDS51J019,0
A1AB2F8XOU928I,0
AN4ALUMJTDX3Z,0
A1VY688L9N9QXD,0
APXV4GM2BKZX1,0
ADTODK0KIOYLP,0
AMIU8UVMZJLER,0
ALRBBAELSG0X6,0
A3EU0497R9UFX2,0
A22VIIBDPVRNPZ,0
A1522TN5FVJL0Y,0
A2SHQJP6PNQTLD,0
A1IF5UP2PK2T4U,0
A2K5FK58JSWXJ9,0
A98EMXHC6883S,0
A2HONG3KI05QIX,0
A1P38QD8R0S590,0
AMBP7V5ME7K13,0
A1SL5FHOMDDY15,0
A2B0HYERQR96HI,0
AT4AV7XIQDKQP,0
A37I377QOTELM1,0
A3UPYGJKZ0XTU4,0
AAJIGWE242MSN,0
A3GJF1RYLXMQOD,0
A3J3GRH2JJ8KO2,0
AS035WUAUHUOF,0
A2MPQHYMT258ZV,0
A3TPM2VJA0X1Y2,0
AU7O296O6PXZM,0
A3JRAKUG0TB81C,0
AGX7PLR4MIZHR,0
APWY5SPO12LJQ,0
A2PRAB4P64SXLK,0
A1F2QYMDONSF7I,0
A3GFQHHVMEAIO,0
A3PTG5V447NJNW,0
A3UO7TPKCH3D4,0
AD3PVF4GNKD4I,0
A1R377IPZOKLMM,0
AGVB3UZIPFHEF,0
A2XW3HYL9YSJGW,0
AFKEI3OEU5U85,0
A2HQYNDVHRWZWL,0
ADWCBZ7G4O7AV,0
A2G4OJFE2Q4HJO,0
A9U1BQILTMSMM,0
A382XPXKY11IIN,0
A3ONE2VJCDI5GZ,0
A1CA960UP1AYXE,0
A2VV0TJNJT9D3O,0
AH8NYD41MAT61,0
A258SMAC3H58CO,0
A1LC6X68UIRTSN,0
A24QX6M2GAHF0T,0
A1NOM79RDZRLHM,0
A2LZHJH0LL0FM6,0
A11KX4PSKOL7VL,0
A2V5UR27QR2L7W,0
A1SAQB40R8C44A,0
A2MWNYW5IB8Y0N,0
A2WROWUBLQ9GZZ,0
A3Q00YPS9TU3Z0,0
A6VPK7X53QNAQ,0
A329L3HF2QK7E,0
A2YRMTUDRXBMYR,0
A36J60Z5VCWBQZ,0
A1IBKN1GXYJ3K4,0
A1LR13XK9SU73G,0
A2IYAZCZSLHDI3,0
AVAM30BI2NOOR,0
A21519P9B7ACHJ,0
A2UE2PMAZZL34K,0
A3A95AGMVFVNAH,0
A94O1XOG5H69F,0
A3GR935UY6LX03,0
A390CDHLS6NHWP,0
A3UCD1OMXG96OR,0
A188SIPN9JC3HE,0
A2STLT852H9K75,0
A3GQSZ2RVVXDCZ,0
A1QMJF9VR808JM,0
A31PDR78F1MNDI,0
A2DLY1BLDQRWGX,0
A3NEAETOSXDBOM,0
AO4ZALF33HP0,0
AJ6H9ZV7TJUUT,0
A26D3NDNGDLIC4,0
AA8ORMR10LFCQ,0
A2R7LGGF0XYJGK,0
A3H9RTXHQ5H4UT,0
A1KXYKTOZEWDTL,0
A2Y7BPLIRE7SHD,0
A1EAY9UVLFSBYL,0
AO35VK4BB2YZR,0
A32QUS5HTNB6GO,0
AY62TN9VGKI2Z,0
A3UXW18DP4WSD6,0
A37JNUJSVAJKYN,0
A1GY1HIA0XKF2G,0
AUX8P4Q9RG6IN,0
A6VXZ1EEPRTLV,0
A1NZLRAZJGD99W,0
A2LRJOFOXNCIU6,0
A1MYL1VV9LMDVF,0
A3QMJMTLJC34QC,0
AMG7EQW81MG58,0
A1H2V4OF8BZ4FC,0
A282XABZ9J36WT,0
APQQK1V695AUE,0
AXALKJR9F4USW,0
AK73Y669AMPVS,0
A352GZK70MPY2R,0
A2R9M9ALI356JU,0
A1J87C2DKBO441,0
A1EARN5PUVIF1S,0
A3MOYH4ZADV478,0
A2ZYC0DMBEHKM9,0
ABAXZYRBJ7KUT,0
AXVORKGHPNFN5,0
A3B4132NC4T9V5,0
A335QXPTV1RIV1,0
AAVSIY28BPKGV,0
A2W3KBMFRUDU4J,0
A3F5JV08JUY06C,0
A15EJW1B60SVCA,0
A2ZL2WDFMDCJB7,0
A2M5GKAGV88LWD,0
A3Q6EL2PFKJK76,0
A1SDPA1J98UP4L,0
A18A2Q0UNZU1LQ,0
A2X2VP3OBZ6VFE,0
AXGSXTSBRGDMZ,0
AROWZGGO4VTJU,0
AIU8YRECU4HZ4,0
A1IT7KPZW9DY05,0
AWKQGHK4122WI,0
A34N0OYW8076L6,0
A1CQRJFY5EEMDZ,0
A1VFIY34F94XHY,0
A3KHS6CXBTP1DM,0
A328Z8A4GQWOQI,0
AZRJH4JFB59VC,0
A1NEHV50RHWYE7,0
A1HHME9SRDVXWB,0
A1WO5XDNFM80Y8,0
A2PUDX7VRQN5M5,0
ACSNZDXNUXSDB,0
AWB00UIW85BNV,0
ANTGGAQYPSWHF,0
A355B9HM87SFHE,0
A1LTZ8LRRWIE9N,0
A139TU0DN7WHEG,0
A2M4NHKCBDV4OD,0
A2GW1F1LPHQOZA,0
AJJB4D6Y3T7AC,0
A3A0ULRM4SEHG3,0
A1E8PWW106DRBE,0
A370ZOS3HOG1JH,0
A2BH53SGUYGXQE,0
A3S84AU8UJ9P9D,0
AB1Y8Z50EPV46,0
A2R0PC25CYTJUW,0
A2VA0ZJFWZK4Q1,0
A2KFAJY4JA7JQ1,0
A14XUCN5OC998O,0
A24XFCZJKMAONS,0
A3I8OURC83NM6V,0
A3GAGDH0FHEREP,0
A1FR0HJ5QMXV8O,0
A29XK5H3AA5S01,0
A13RLDI2F7OQOH,0
A1I9B4PSCDDWOO,0
AW05BRCRWPZWA,0
AGOL1UIZVLC75,0
A39Q5JH09VUMR5,0
A2X70YC7WIRT23,0
A1C47EO3P9UKXJ,0
A16T3JEEDK4JLI,0
A1FRPICT2SH2LH,0
A2U9UL88VXBMJ4,0
AJZPEEL1HULPU,0
A14SPNJ9UVG42,0
A2JFOHC9W629IE,0
A2VBJ937PKSBG8,0
A1EN4XAKX9LK4A,0
AJJV9Z17KV6GR,0
ASQIJSJUYE00F,0
A6DUQDX4B2KVI,0
A1F1A0QQP2XVH5,0
A1X696GX2VPV5C,0
ALDA72MNSJVOK,0
AGDEKOVH67W44,0
A1J0GICFWG7G5A,0
A3CZV7DEX2ARGE,0
A1RGEORG34AQAY,0
A1FYX3RHM6B6EX,0
A2D82GLVKG2EIW,0
A2IMLPUXYQJTSY,0
A1C8K8UTDSXRXS,0
A1LCVSECISPGSO,0
AZ0TA88HQ76QK,0
AW003H7Z3OCHA,0
A3HOQ9C7UMZQCS,0
AP6SQ9NLF1QYZ,0
A33PWO1CNL1KAP,0
A3RBVD0DCH8CUZ,0
APZA8SXX9DMT8,0
A2C27IQUH9N1Z,0
AYQ6GWCSVVYW8,0
A2ZYFIRTB2V11J,0
A14JBDSWKPKTZA,0
A3BQ16UFNMAPW,0
A2ZAIKFQ0LQ0WV,0
A3FGOOWBV8SUCA,0
A30LET3M8GQNMZ,0
A23SB6VGGB9E8U,0
A29UH663BZ88D9,0
A212MDP6K4VJS5,0
A9AVOPGTAWJ1K,0
A2OLQ18EOBZPE6,0
A1RN6WJRZDOTZL,0
A1DE6049MCZ3CE,0
A2TXTCIOBK1NMQ,0
A3E11WHSG52T0M,0
A1B29I661YGZEU,0
A246IM7MP7YZ8K,0
A1XX37HBK45UG8,0
A3SL7UWG7Z4H4T,0
A1KT8699WEJXS8,0
A3OHUH3RWUWO91,0
A2IY49V4ARN4HC,0
A2HRWONDPECN9L,0
A1MLNJK9HDCQLV,0
A277GN3987433U,0
A88AV20XJ5X60,0
AE1A7BHJQ9LW2,0
A2DU3ID6V8TCW6,0
A3PDNV30IFOUBT,0
A37PHA4BWQ4XB9,0
AT8TIN5JKHO2V,0
AJSEA417DJA2U,0
A12U739X0STRAO,0
A2E7E9EWADK4S6,0
A22LE2JAII1U84,0
A2SWSQTATYKT0C,0
A1ZCJ4VQPKV3W4,0
A2DXENZNO2JT4F,0
A23PCEL26412R1,0
A17QAS8K17V9EC,0
A31LD9CUER3EGH,0
A1F9Z42CFF9IAY,0
A3U38OLADLTYTW,0
ATQI6GADZOH0X,0
A58N07M0ZCYMB,0
A1C92FV1I5FM4T,0
A2ZG7SSHO1VKI4,0
A1OFU9LH1ZHQ3M,0
AZOK5STV85FBJ,0
A25TM6Q7ROIR0Y,0
A3VYKXHQDICC6,0
A1D75IF0B4H4L,0
A2VCW0573Q0GW0,0
A1N0GWQ9B9POKD,0
A1KGKPWWG61U42,0
AUFX5ZHXKCQ8V,0
A1HTUOY4NOVZSK,0
A2690TEJA2N778,0
A312JTRQVEA4G7,0
A2ZODK2UVATV0N,0
A41JUIFTT1J4B,0
AMZCZBK1EF1PV,0
A3Q0XALDVB66VQ,0
A2R5SM2C87PDOQ,0
A31C4P50CH9ET4,0
A2TAAKL8DQDMSA,0
A25QY9B9W2FQCF,0
AY4B9XKR85TTK,0
A3QJ8RQEQHRU2B,0
AM1OWOLQ092EZ,0
A1PLW9IUWONJUS,0
A1E9RGETV1X5LK,0
A3SZOSH24K83K6,0
A3SMN4GQEQBCJ5,0
A138B0GK83O33R,0
A2MPKE7P1DFYTK,0
A2IZHXL66QBRNW,0
A1GRYKT7TUE9CE,0
ALUNVOQRXOZIA,0
A208OZ5XMMPKGS,0
AWBUA3QUM6DRY,0
A2K17Y2WL5SA84,0
AGZ0B2TQOAIA3,0
A3B7TD1VKB2K8N,0
A3IQEPONXLFJ9A,0
A3HE9I4GQ4OXYE,0
A3PZB8KZU22LG1,0
A3FTRN2V98QBCP,0
A304GUEPCPYM3Z,0
A3DMK9OFGHKA8U,0
ASWHZ0TTPT0P0,0
AL5BBGTUH8AL6,0
A1JWSDDIH5Z7DV,0
A1Z45DENVX2PQ1,0
A19W821ER7GWHZ,0
A2QJW1H9XD1U3B,0
A1N5U7RRKEJS9T,0
A2NQ5LLFYUKUFL,0
A2Q89DEW2Y91A7,0
ANS1JBFLGILMF,0
AJP44QXY4JBOZ,0
A3LMTN315ZHD6O,0
A3K649G2P9C8PY,0
A3CG6YLYZJXQG4,0
A1XEL9W3JBAT4P,0
A392YS0W837HFU,0
A2WZRBFLJESCSH,0
A3KTWUXXB8KKC7,0
AI0JF9AJC1GD0,0
AP0ZL2WX8J0JD,0
A3U9RATIL4DAB2,0
ATC3ZSRYRONK,0
A9QBZ7DXWWXNX,0
AAC2WU7ESKOC2,0
A6VPIOPMDJ8H7,0
ABLYG410FOSK,0
A2BH04B9G9LOYA,0
A2UFC4VCQXX4F,0
AUJUHU8L50OMU,0
A2CKNYM4Y87MYC,0
A1F0J7IHM0KX5G,0
A3G91OD8ODO80V,0
A3SY619VFSOOZY,0
ADH8L5MBPXQGK,0
AZSH7IFNZR62F,0
A265S153QJNV70,0
A3LZL8USSPDQ17,0
AIHIEVDST65Q1,0
A29S1MTFU2DJMW,0
A33PZPS7NFLWKR,0
A31BD4RXCON7QO,0
AER2EZOUZSKYB,0
A2SW560X584UEF,0
A1RPTVW5VEOSI,0
A3O72DJ2MQ8930,0
A14GSTIN77TLSR,0
A1OQS6JOD52Z84,0
A3SO2AGQXXL8LC,0
A7RJ19XG5PDRU,0
A197BQFMF77D24,0
A178RW5ZI68YR3,0
A2MWHD94CP06QL,0
A3S5XXLY0HSRAR,0
AMVW02HD7K4C1,0
AGCWHENEQYV5N,0
A2PWNYM29NJ2J4,0
A1J1ORDE07JZ46,0
A2QY6S1O0Y0Z65,0
A11617B1NW474D,0
A1CLCC5UY1S149,0
AOK5FZT22IF3W,0
A37GFV0AL784BL,0
A2BE471PVBBG6Z,0
AQ4CDTEJMPTOS,0
A211RZCTZCNLZK,0
A2MFRJZCVA0QWY,0
A2265X68RLA8AD,0
A3HNADBFO4LTG,0
A15KFU3ZSAOUG0,0
A1WAYVM44HACOO,0
A3LTNIGTIUUEN9,0
A3K2BEZXDWOC3L,0
A2JLDER5UES1Q3,0
AN30G4IKL1BMZ,0
A2WL4FEGN510I7,0
A1MU2MRUV1541F,0
A3M6B1VZZXGKSL,0
A1WVS59FQETT75,0
A1HMI0JPCWQY4E,0
A2LVYHHNQVX8M8,0
A1BSER3P7ZCIB6,0
A7JGEKN140F4S,0
A1KCI96DKAK1JA,0
A111XJY4XSDIY9,0
A20GQIUFA2LJ9C,0
A1JUJGHMNIUSWR,0
A3LM1NSW9FM8IO,0
A19R7EJI4CNE1X,0
A3V6Z4RCDGRC44,0
A3O55EWFNKSPV3,0
A1LSNQQ37FA5J9,0
A3T24RSN7D0TQG,0
A2XYGJ7FAK0QR7,0
A27F7B3PXZ0RVE,0
A13DD17X1AZFGJ,0
A2P5U7BDKKT7FW,0
A311NAIRZC7EGO,0
A3CIV9WPFHNX0K,0
A2DN7RUNX06BZ1,0
A1K7AEP8WWSKHX,0
A14VXKTBKGZ9SD,0
AX802DK9MMMYD,0
A2L6ARD2XWNC9P,0
A3HTOR3A84JAM0,0
A1N3GNCJWXQ1ZP,0
A10MVOFKTZVNN4,0
A1PRYEYET17MPW,0
A3TWFM69THKQBK,0
A2S3CS0WLR616U,0
A36K2N527TXXJN,0
A19MNLXNDBHI54,0
A10G67NY7XQQIQ,0
A3DCWVLM3XWU2Z,0
A2WVD0V1MKJ638,0
A24ILKC00ROWQM,0
A32TSY95CFGCL2,0
A3OZZ0IQTIPZNW,0
A1KNSBM4VIPXED,0
A3DWO9ZI48DJL1,0
A3N0U283FPLHGD,0
A1UK24C5XO8UKI,0
A91K91GJRE6OU,0
ALMIFFHNE45JX,0
AKDTRP9QVHTCI,0
A2M7NKO97UIVAH,0
A100WHX0JSGXDB,0
A3PP444YA0Z0KA,0
AVPY9B8NYUMJG,0
AJ86CFI74O5JI,0
APTTY8AYIJRXG,0
A37OTRJO1NM63H,0
ACH1HJAM7UIZR,0
A1JDP8UAE7HVW7,0
A3JX1D26WFEXOS,0
A1D0KL9ZD7SU56,0
A2NICY8I08AZL2,0
A2EMM9HWOSY2Q5,0
A23SRAOAAD81FF,0
A1LIAYBBNHUCB4,0
A1AQ8LQW5QQSTD,0
A2MNB77YGJ3CN0,0
A1OKPC1K12YZEP,0
ASY25YMTIC2A9,0
AL8JMMSDHTQLJ,0
A1MDAPKTOTWIKC,0
A259MPG6SOL02P,0
AJO24K1MUFCKM,0
A3BO1VM9CSCWW1,0
A2XWJK6POTDSP7,0
A3KVVY6CI2QA77,0
A23O5LZQT3VANF,0
A3LVHU3WNR5XF3,0
A3LV8JJF1KK7O8,0
A1W3D42N13EYZ7,0
A3NHUQ33CFH3VM,0
A3DKWGWZSZC7PN,0
A105GWGM7PDAI2,0
A1WVMDRJU19AFD,0
AIBSG1S4OFJH6,0
A1AMCR6ISCN2Z6,0
A3R9KRIO25CKZV,0
A3Q4E2FTXYOQEW,0
A1MZ2BJHUSTW0W,0
A3TO0B7DNASJX7,0
A386NVAVQV5WUO,0
A35MUY1T5C335X,0
A22G6CZZXS4MZ8,0
A2GNATC9V28GJS,0
A5I75Q8VR91XE,0
A3PZ4AXTY9J1DZ,0
A1TNK82XJQ0XPK,0
A2FNQOFEMCUKW6,0
AQDNQLKMG7HBX,0
A32TEHZX11HR1A,0
AZZ1KF8RAO1BR,0
A3J8BLQ2HLK4WZ,0
A2RYI0YNOEB1LM,0
A1179AOJ8WJL5U,0
A1WBEIH7Z37LN9,0
A3LZEFHIYZ1FGA,0
A2ICY670PVUTAD,0
AQ1F4Z6CCQMVQ,0
A578ANR1FGHT8,0
A2L8545I1KHY19,0
A37KEW14MD925E,0
A3E9VBNS25Z9FI,0
A1H8EOX4LE3PNQ,0
A3I88OJ7DVC4RN,0
A213UFMBOI3IUF,0
ACD8ZMA7CXVF1,0
A1BAT4NZAP6B07,0
A10ARISO1UMIUN,0
A1UNJ46NSB352E,0
A2KNQ0P1G1ZIE6,0
A1GWQIOSUI37T4,0
AQ6WXOXDZIYCS,0
A32QOZWIKQDNZX,0
AHNDWVX0WCDXG,0
A1CRUBEW267K0W,0
AU9TU640Z88PY,0
A3U04KS55VJLSR,0
A15DKJQPGXVLQ3,0
A2BB4DGBRVGKWW,0
A1AC0ZLC6SVXSD,0
AQSNJ8HQ3WHMS,0
A2SXJZGMY90RZN,0
AE5HGZPR0FLGF,0
ADX6KUX4WWSJD,0
A38Y6WG21NAEMB,0
A1U2SXPJT1WQIX,0
A2JCLEDQTNXMPT,0
A1C7E59Y13WKBL,0
A1X3T9VBU5GQX4,0
AB10W5FUXWAJ,0
A2E2I580OO3HET,0
AP6X4IJR5H92P,0
A2PVD9N0YBE1E3,0
A1M9126YPQPS3L,0
A3GAEVQR5F9Q9J,0
A33O0L7DTMBKUK,0
A319CJUZ04SQL7,0
A1IJT5YXUFPYAH,0
A24HNXH032I6ST,0
