cluster_id,product_id,num_reviews_in_cluster,num_cluster_users,avg_cluster_reviews_per_user,avg_rating_for_product,avg_cluster_fraud_score,is_suspicious_cluster,pct_fraud_reviews,rank_in_cluster
39,9966694544,13,1,13.0,4.076923076923077,0.29968201287137286,0,0.0,1
16,B00001P4ZR,85,1,85.0,4.117647058823529,0.2991142699035634,0,0.0,1
16,B00001W0H1,5,1,5.0,4.4,0.2991142699035634,0,0.0,2
16,B00001ZWTY,5,1,5.0,4.2,0.2991142699035634,0,0.0,3
16,B0000365CI,1,1,1.0,4.0,0.2991142699035634,0,0.0,4
19,B00001W0EQ,66,1,66.0,3.984848484848485,0.29828709440211215,0,0.0,1
19,B00000J4LQ,1,1,1.0,5.0,0.29828709440211215,0,0.0,2
14,B00000K2YR,107,1,107.0,4.009345794392523,0.2981565584056867,0,0.0,1
14,B000026D8E,53,1,53.0,3.0377358490566038,0.2981565584056867,0,0.0,2
14,B00004TKVD,18,1,18.0,4.055555555555555,0.2981565584056867,0,0.0,3
14,B00003IEMD,11,1,11.0,4.636363636363637,0.2981565584056867,0,0.0,4
14,B00003OPEU,8,1,8.0,4.125,0.2981565584056867,0,0.0,5
14,B00004U8JS,7,1,7.0,3.4285714285714284,0.2981565584056867,0,0.0,6
14,B00001P4ZH,1,1,1.0,5.0,0.2981565584056867,0,0.0,7
14,B00003CWDH,1,1,1.0,4.0,0.2981565584056867,0,0.0,8
14,B00004THDE,1,1,1.0,5.0,0.2981565584056867,0,0.0,9
24,9573212919,33,1,33.0,3.8484848484848486,0.2962855278693489,0,0.0,1
0,B00004SB92,244,1,244.0,4.131147540983607,0.2958055502135281,0,0.004098360655737705,1
0,B00003006E,78,1,78.0,4.3076923076923075,0.2958055502135281,0,0.0,2
0,B00003G1RG,68,1,68.0,4.676470588235294,0.2958055502135281,0,0.0,3
0,B00000J061,56,1,56.0,4.535714285714286,0.2958055502135281,0,0.0,4
0,B00000JDF6,50,1,50.0,4.68,0.2958055502135281,0,0.0,5
0,B000031KIM,50,1,50.0,4.5,0.2958055502135281,0,0.0,6
0,B00004RC2D,43,1,43.0,4.441860465116279,0.2958055502135281,0,0.0,7
0,B00000J1TX,40,1,40.0,4.725,0.2958055502135281,0,0.0,8
0,B00004TS16,39,1,39.0,4.666666666666667,0.2958055502135281,0,0.0,9
0,B000023VW2,37,1,37.0,4.243243243243243,0.2958055502135281,0,0.0,10
0,B00004S9AK,37,1,37.0,4.45945945945946,0.2958055502135281,0,0.0,11
0,B00003006K,36,1,36.0,4.472222222222222,0.2958055502135281,0,0.027777777777777776,12
0,B00003WGP5,35,1,35.0,3.914285714285714,0.2958055502135281,0,0.0,13
0,B00004SYNX,32,1,32.0,4.1875,0.2958055502135281,0,0.0,14
0,B00002SWHH,31,1,31.0,4.258064516129032,0.2958055502135281,0,0.03225806451612903,15
0,B00000J4FS,30,1,30.0,4.433333333333334,0.2958055502135281,0,0.0,16
0,B0000228GF,28,1,28.0,3.75,0.2958055502135281,0,0.0,17
0,B00002JXFH,28,1,28.0,4.357142857142857,0.2958055502135281,0,0.0,18
0,B00003006R,28,1,28.0,4.357142857142857,0.2958055502135281,0,0.0,19
0,B00004TEN2,27,1,27.0,4.037037037037037,0.2958055502135281,0,0.0,20
0,B00004R8VC,24,1,24.0,4.708333333333333,0.2958055502135281,0,0.041666666666666664,21
0,B00000JSGF,23,1,23.0,3.5652173913043477,0.2958055502135281,0,0.0,22
0,B00004TDL2,23,1,23.0,4.043478260869565,0.2958055502135281,0,0.0,23
0,B00004THDE,22,1,22.0,4.5,0.2958055502135281,0,0.0,24
0,B00004TL5Q,21,1,21.0,4.238095238095238,0.2958055502135281,0,0.0,25
0,B00000J434,20,1,20.0,4.05,0.2958055502135281,0,0.0,26
0,B00004TDN2,20,1,20.0,4.5,0.2958055502135281,0,0.0,27
0,B000038AB2,18,1,18.0,4.277777777777778,0.2958055502135281,0,0.0,28
0,B00004TDSC,18,1,18.0,4.333333333333333,0.2958055502135281,0,0.0,29
0,B0000228GG,17,1,17.0,4.0588235294117645,0.2958055502135281,0,0.0,30
0,B00004RDMR,17,1,17.0,4.470588235294118,0.2958055502135281,0,0.0,31
0,B00004TDN0,17,1,17.0,4.588235294117647,0.2958055502135281,0,0.0,32
0,B00000JCTO,16,1,16.0,3.6875,0.2958055502135281,0,0.0,33
0,B000023VUL,16,1,16.0,4.5625,0.2958055502135281,0,0.0,34
0,B00004R8VE,16,1,16.0,4.75,0.2958055502135281,0,0.0625,35
0,B00004RC2E,16,1,16.0,4.25,0.2958055502135281,0,0.0,36
0,B00004RC2I,16,1,16.0,4.75,0.2958055502135281,0,0.0,37
0,B00000J08Q,15,1,15.0,2.3333333333333335,0.2958055502135281,0,0.06666666666666667,38
0,B00000JD4V,15,1,15.0,4.2,0.2958055502135281,0,0.0,39
0,B00004R8V6,15,1,15.0,4.133333333333334,0.2958055502135281,0,0.06666666666666667,40
0,B00000J3Q1,14,1,14.0,4.0,0.2958055502135281,0,0.0,41
0,B00000J3SA,14,1,14.0,4.785714285714286,0.2958055502135281,0,0.0,42
0,B00000JYWQ,14,1,14.0,4.071428571428571,0.2958055502135281,0,0.0,43
0,B00004SPUN,14,1,14.0,3.7857142857142856,0.2958055502135281,0,0.0,44
0,B00004TRD9,14,1,14.0,4.285714285714286,0.2958055502135281,0,0.07142857142857142,45
0,B00004TWM0,14,1,14.0,4.571428571428571,0.2958055502135281,0,0.0,46
0,B00000J08C,13,1,13.0,4.461538461538462,0.2958055502135281,0,0.0,47
0,B00000JCT8,13,1,13.0,3.6923076923076925,0.2958055502135281,0,0.0,48
0,B00001QEMF,13,1,13.0,4.769230769230769,0.2958055502135281,0,0.0,49
0,B00004RG6K,13,1,13.0,3.769230769230769,0.2958055502135281,0,0.0,50
0,B00004TDN4,13,1,13.0,4.846153846153846,0.2958055502135281,0,0.0,51
0,B00004TENT,13,1,13.0,5.0,0.2958055502135281,0,0.07692307692307693,52
0,B000001OMA,12,1,12.0,3.5833333333333335,0.2958055502135281,0,0.0,53
0,B00000J3Q7,12,1,12.0,4.25,0.2958055502135281,0,0.0,54
0,B00000J4L8,12,1,12.0,4.583333333333333,0.2958055502135281,0,0.0,55
0,B00000JDHV,12,1,12.0,3.6666666666666665,0.2958055502135281,0,0.0,56
0,B0000222MY,12,1,12.0,3.75,0.2958055502135281,0,0.0,57
0,B0000226QJ,12,1,12.0,4.333333333333333,0.2958055502135281,0,0.0,58
0,B00002SWUE,12,1,12.0,4.416666666666667,0.2958055502135281,0,0.0,59
0,B0000300QN,12,1,12.0,4.75,0.2958055502135281,0,0.0,60
0,B000038ABH,12,1,12.0,3.8333333333333335,0.2958055502135281,0,0.0,61
0,B0000488VI,12,1,12.0,4.25,0.2958055502135281,0,0.0,62
0,B00004T0RC,12,1,12.0,4.5,0.2958055502135281,0,0.0,63
0,B00000JBUI,11,1,11.0,4.909090909090909,0.2958055502135281,0,0.0,64
0,B00000JYLO,11,1,11.0,4.090909090909091,0.2958055502135281,0,0.0,65
0,B00001OPJZ,11,1,11.0,4.181818181818182,0.2958055502135281,0,0.0,66
0,B00001RMCY,11,1,11.0,4.909090909090909,0.2958055502135281,0,0.0,67
0,B000021YUO,11,1,11.0,4.7272727272727275,0.2958055502135281,0,0.0,68
0,B0000226IH,11,1,11.0,4.181818181818182,0.2958055502135281,0,0.0,69
0,B00004SB96,11,1,11.0,4.181818181818182,0.2958055502135281,0,0.0,70
0,B00004U4MT,11,1,11.0,4.363636363636363,0.2958055502135281,0,0.0,71
0,B00000JDGQ,10,1,10.0,4.5,0.2958055502135281,0,0.0,72
0,B00000K2YV,10,1,10.0,2.5,0.2958055502135281,0,0.0,73
0,B00000K4LF,10,1,10.0,2.8,0.2958055502135281,0,0.0,74
0,B000021YU8,10,1,10.0,4.8,0.2958055502135281,0,0.0,75
0,B00003ETSJ,10,1,10.0,3.3,0.2958055502135281,0,0.0,76
0,B00004R7OI,10,1,10.0,3.5,0.2958055502135281,0,0.0,77
0,B00004RIUJ,10,1,10.0,4.2,0.2958055502135281,0,0.0,78
0,B00004SGD3,10,1,10.0,4.0,0.2958055502135281,0,0.0,79
0,B00004SPC0,10,1,10.0,3.6,0.2958055502135281,0,0.0,80
0,B00004TJ7O,10,1,10.0,4.9,0.2958055502135281,0,0.1,81
0,B00004U47J,10,1,10.0,4.0,0.2958055502135281,0,0.0,82
0,B00000IGBF,9,1,9.0,4.222222222222222,0.2958055502135281,0,0.0,83
0,B00000J1GA,9,1,9.0,3.2222222222222223,0.2958055502135281,0,0.0,84
0,B00000J3WQ,9,1,9.0,3.5555555555555554,0.2958055502135281,0,0.0,85
0,B00000JD4T,9,1,9.0,2.7777777777777777,0.2958055502135281,0,0.0,86
0,B00000JFIF,9,1,9.0,4.888888888888889,0.2958055502135281,0,0.1111111111111111,87
0,B0000488VK,9,1,9.0,3.0,0.2958055502135281,0,0.0,88
0,B00004SCKA,9,1,9.0,4.777777777777778,0.2958055502135281,0,0.1111111111111111,89
0,B00004SV1W,9,1,9.0,4.777777777777778,0.2958055502135281,0,0.0,90
0,B00004TBBA,9,1,9.0,4.777777777777778,0.2958055502135281,0,0.0,91
0,B00004TDMX,9,1,9.0,4.222222222222222,0.2958055502135281,0,0.0,92
0,B00004TDN7,9,1,9.0,3.888888888888889,0.2958055502135281,0,0.0,93
0,B00004THCX,9,1,9.0,4.111111111111111,0.2958055502135281,0,0.0,94
0,B00004U3AW,9,1,9.0,4.555555555555555,0.2958055502135281,0,0.0,95
0,9966338926,8,1,8.0,3.0,0.2958055502135281,0,0.0,96
0,B00000J3G3,8,1,8.0,4.0,0.2958055502135281,0,0.0,97
0,B00000J3II,8,1,8.0,4.0,0.2958055502135281,0,0.0,98
0,B00000JBLJ,8,1,8.0,3.625,0.2958055502135281,0,0.0,99
0,B00000JI2C,8,1,8.0,3.875,0.2958055502135281,0,0.0,100
0,B00000JMRX,8,1,8.0,3.0,0.2958055502135281,0,0.0,101
0,B000023VUE,8,1,8.0,5.0,0.2958055502135281,0,0.0,102
0,B0000365CI,8,1,8.0,4.125,0.2958055502135281,0,0.0,103
0,B00003G1RE,8,1,8.0,4.5,0.2958055502135281,0,0.0,104
0,B00003ZDJ7,8,1,8.0,4.5,0.2958055502135281,0,0.0,105
0,B00004OCOX,8,1,8.0,4.875,0.2958055502135281,0,0.0,106
0,B00004RC2G,8,1,8.0,4.875,0.2958055502135281,0,0.0,107
0,B00004RIUB,8,1,8.0,3.125,0.2958055502135281,0,0.0,108
0,B00004SB98,8,1,8.0,4.0,0.2958055502135281,0,0.0,109
0,B00004TDWY,8,1,8.0,4.0,0.2958055502135281,0,0.0,110
0,B00004TY7O,8,1,8.0,4.375,0.2958055502135281,0,0.0,111
0,B00004TZE5,8,1,8.0,4.625,0.2958055502135281,0,0.0,112
0,B00000J0AR,7,1,7.0,2.0,0.2958055502135281,0,0.14285714285714285,113
0,B00000J3UH,7,1,7.0,4.0,0.2958055502135281,0,0.0,114
0,B00000J4M9,7,1,7.0,4.428571428571429,0.2958055502135281,0,0.0,115
0,B00000J579,7,1,7.0,3.7142857142857144,0.2958055502135281,0,0.0,116
0,B00000JBAH,7,1,7.0,4.428571428571429,0.2958055502135281,0,0.0,117
0,B00000JBAT,7,1,7.0,3.7142857142857144,0.2958055502135281,0,0.0,118
0,B00000JDK0,7,1,7.0,4.0,0.2958055502135281,0,0.0,119
0,B00000JFMK,7,1,7.0,4.857142857142857,0.2958055502135281,0,0.0,120
0,B00000JHVP,7,1,7.0,4.285714285714286,0.2958055502135281,0,0.0,121
0,B00001W0DI,7,1,7.0,4.428571428571429,0.2958055502135281,0,0.0,122
0,B00002MZ8G,7,1,7.0,4.714285714285714,0.2958055502135281,0,0.0,123
0,B00002ST80,7,1,7.0,3.4285714285714284,0.2958055502135281,0,0.0,124
0,B000030068,7,1,7.0,3.857142857142857,0.2958055502135281,0,0.0,125
0,B000031WCH,7,1,7.0,5.0,0.2958055502135281,0,0.0,126
0,B00003G1LP,7,1,7.0,3.7142857142857144,0.2958055502135281,0,0.0,127
0,B00004RD8K,7,1,7.0,3.857142857142857,0.2958055502135281,0,0.0,128
0,B00004SC3Y,7,1,7.0,4.714285714285714,0.2958055502135281,0,0.0,129
0,B00004SD89,7,1,7.0,4.571428571428571,0.2958055502135281,0,0.0,130
0,B00004TCTK,7,1,7.0,4.571428571428571,0.2958055502135281,0,0.0,131
0,B00004TH9M,7,1,7.0,3.857142857142857,0.2958055502135281,0,0.0,132
0,B00004THM6,7,1,7.0,4.0,0.2958055502135281,0,0.0,133
0,B00004U12J,7,1,7.0,4.428571428571429,0.2958055502135281,0,0.0,134
0,B00004U8B8,7,1,7.0,3.4285714285714284,0.2958055502135281,0,0.0,135
0,B00000J05A,6,1,6.0,3.5,0.2958055502135281,0,0.0,136
0,B00000J4VL,6,1,6.0,4.5,0.2958055502135281,0,0.0,137
0,B00000JBJQ,6,1,6.0,3.3333333333333335,0.2958055502135281,0,0.0,138
0,B00000JHWX,6,1,6.0,4.5,0.2958055502135281,0,0.0,139
0,B00000JI4F,6,1,6.0,4.0,0.2958055502135281,0,0.0,140
0,B00000JMRV,6,1,6.0,3.8333333333333335,0.2958055502135281,0,0.0,141
0,B00000JSES,6,1,6.0,2.5,0.2958055502135281,0,0.0,142
0,B00000K3RI,6,1,6.0,3.5,0.2958055502135281,0,0.0,143
0,B00000K3RK,6,1,6.0,4.166666666666667,0.2958055502135281,0,0.0,144
0,B00001MXYW,6,1,6.0,2.6666666666666665,0.2958055502135281,0,0.0,145
0,B00001OPJQ,6,1,6.0,4.0,0.2958055502135281,0,0.0,146
0,B00001U0AJ,6,1,6.0,3.1666666666666665,0.2958055502135281,0,0.0,147
0,B0000300QQ,6,1,6.0,3.0,0.2958055502135281,0,0.0,148
0,B0000303I7,6,1,6.0,5.0,0.2958055502135281,0,0.0,149
0,B00003CWEI,6,1,6.0,4.5,0.2958055502135281,0,0.0,150
0,B00004RIGR,6,1,6.0,4.333333333333333,0.2958055502135281,0,0.0,151
0,B00004SB94,6,1,6.0,4.666666666666667,0.2958055502135281,0,0.0,152
0,B00004SB99,6,1,6.0,4.333333333333333,0.2958055502135281,0,0.0,153
0,B00004SD87,6,1,6.0,2.8333333333333335,0.2958055502135281,0,0.0,154
0,B00004SUG7,6,1,6.0,4.666666666666667,0.2958055502135281,0,0.0,155
0,B00004SYVH,6,1,6.0,3.8333333333333335,0.2958055502135281,0,0.0,156
0,B00004T2LJ,6,1,6.0,4.5,0.2958055502135281,0,0.0,157
0,B00004TH2X,6,1,6.0,3.8333333333333335,0.2958055502135281,0,0.0,158
0,B00004TWM3,6,1,6.0,4.333333333333333,0.2958055502135281,0,0.0,159
0,B00004TX68,6,1,6.0,5.0,0.2958055502135281,0,0.0,160
0,0594451647,5,1,5.0,4.2,0.2958055502135281,0,0.0,161
0,B00000J3HB,5,1,5.0,4.6,0.2958055502135281,0,0.0,162
0,B00000J40X,5,1,5.0,4.6,0.2958055502135281,0,0.0,163
0,B00000J47F,5,1,5.0,3.8,0.2958055502135281,0,0.0,164
0,B00000J4CX,5,1,5.0,4.0,0.2958055502135281,0,0.0,165
0,B00000J4VK,5,1,5.0,4.2,0.2958055502135281,0,0.0,166
0,B00000J506,5,1,5.0,3.6,0.2958055502135281,0,0.0,167
0,B00000JDEL,5,1,5.0,4.6,0.2958055502135281,0,0.0,168
0,B00000JDF5,5,1,5.0,4.8,0.2958055502135281,0,0.0,169
0,B00000JF4M,5,1,5.0,2.8,0.2958055502135281,0,0.0,170
0,B00000JI2D,5,1,5.0,3.6,0.2958055502135281,0,0.0,171
0,B00000K4KH,5,1,5.0,4.4,0.2958055502135281,0,0.0,172
0,B00001OPJ1,5,1,5.0,4.4,0.2958055502135281,0,0.0,173
0,B00001OPJV,5,1,5.0,3.2,0.2958055502135281,0,0.0,174
0,B00001P4XA,5,1,5.0,3.4,0.2958055502135281,0,0.0,175
0,B00001QEAE,5,1,5.0,5.0,0.2958055502135281,0,0.0,176
0,B00001QHP5,5,1,5.0,4.0,0.2958055502135281,0,0.0,177
0,B00001RME8,5,1,5.0,4.0,0.2958055502135281,0,0.0,178
0,B00001X5AL,5,1,5.0,3.2,0.2958055502135281,0,0.0,179
0,B00001ZWRV,5,1,5.0,4.0,0.2958055502135281,0,0.0,180
0,B00001ZWXA,5,1,5.0,4.2,0.2958055502135281,0,0.0,181
0,B0000206CT,5,1,5.0,4.8,0.2958055502135281,0,0.0,182
0,B000021YUL,5,1,5.0,4.8,0.2958055502135281,0,0.0,183
0,B00003CWDU,5,1,5.0,5.0,0.2958055502135281,0,0.0,184
0,B00003G1RC,5,1,5.0,5.0,0.2958055502135281,0,0.0,185
0,B00003G1RJ,5,1,5.0,5.0,0.2958055502135281,0,0.0,186
0,B00003OPEV,5,1,5.0,4.2,0.2958055502135281,0,0.0,187
0,B00004R8VM,5,1,5.0,4.0,0.2958055502135281,0,0.0,188
0,B00004SP9W,5,1,5.0,4.4,0.2958055502135281,0,0.0,189
0,B00004SYB7,5,1,5.0,4.8,0.2958055502135281,0,0.0,190
0,B00004SYNW,5,1,5.0,2.0,0.2958055502135281,0,0.0,191
0,B00004TF4V,5,1,5.0,4.8,0.2958055502135281,0,0.0,192
0,B00004TH2W,5,1,5.0,4.6,0.2958055502135281,0,0.0,193
0,B00004TL5W,5,1,5.0,3.8,0.2958055502135281,0,0.0,194
0,B00004TX7E,5,1,5.0,4.4,0.2958055502135281,0,0.0,195
0,B00004TY7F,5,1,5.0,4.8,0.2958055502135281,0,0.0,196
0,B00000J4LQ,4,1,4.0,4.75,0.2958055502135281,0,0.0,197
0,B00000JBIA,4,1,4.0,1.0,0.2958055502135281,0,0.0,198
0,B00000JI38,4,1,4.0,4.5,0.2958055502135281,0,0.0,199
0,B00004THCZ,4,1,4.0,3.25,0.2958055502135281,0,0.0,200
0,B000001OM5,3,1,3.0,4.0,0.2958055502135281,0,0.0,201
0,B00000DM9W,3,1,3.0,4.666666666666667,0.2958055502135281,0,0.0,202
0,B00000J1V5,3,1,3.0,5.0,0.2958055502135281,0,0.0,203
0,B00001WRSJ,3,1,3.0,3.3333333333333335,0.2958055502135281,0,0.0,204
0,B00002EQCW,3,1,3.0,4.0,0.2958055502135281,0,0.0,205
0,B00004SY4H,3,1,3.0,4.666666666666667,0.2958055502135281,0,0.0,206
0,140053271X,2,1,2.0,5.0,0.2958055502135281,0,0.0,207
0,1400599997,2,1,2.0,2.5,0.2958055502135281,0,0.0,208
0,B00000J0D5,2,1,2.0,4.0,0.2958055502135281,0,0.0,209
0,B00000J1EQ,2,1,2.0,4.5,0.2958055502135281,0,0.0,210
0,B00000J1V3,2,1,2.0,5.0,0.2958055502135281,0,0.0,211
0,B00000J6WY,2,1,2.0,5.0,0.2958055502135281,0,0.0,212
0,B00000K135,2,1,2.0,5.0,0.2958055502135281,0,0.0,213
0,B00001OXQ9,2,1,2.0,5.0,0.2958055502135281,0,0.0,214
0,B00001P4ZH,2,1,2.0,5.0,0.2958055502135281,0,0.0,215
0,B00001P4ZR,2,1,2.0,4.0,0.2958055502135281,0,0.0,216
0,B00001W0DD,2,1,2.0,4.0,0.2958055502135281,0,0.0,217
0,B00001W0DH,2,1,2.0,4.0,0.2958055502135281,0,0.0,218
0,B000026D8E,2,1,2.0,1.5,0.2958055502135281,0,0.0,219
0,B000028F42,2,1,2.0,5.0,0.2958055502135281,0,0.0,220
0,B00002EQCS,2,1,2.0,3.0,0.2958055502135281,0,0.0,221
0,B00003CW9Q,2,1,2.0,5.0,0.2958055502135281,0,0.0,222
0,B00003CWDQ,2,1,2.0,5.0,0.2958055502135281,0,0.0,223
0,B00004SABB,2,1,2.0,4.5,0.2958055502135281,0,0.0,224
0,B00004T8R2,2,1,2.0,5.0,0.2958055502135281,0,0.0,225
0,B00004TBLW,2,1,2.0,3.5,0.2958055502135281,0,0.0,226
0,B00004TKVD,2,1,2.0,4.0,0.2958055502135281,0,0.0,227
0,B00004TWM6,2,1,2.0,2.5,0.2958055502135281,0,0.0,228
0,1400532655,1,1,1.0,1.0,0.2958055502135281,0,0.0,229
0,1400699169,1,1,1.0,5.0,0.2958055502135281,0,0.0,230
0,9985511476,1,1,1.0,5.0,0.2958055502135281,0,0.0,231
0,B000001OL6,1,1,1.0,5.0,0.2958055502135281,0,0.0,232
0,B000001OMI,1,1,1.0,5.0,0.2958055502135281,0,0.0,233
0,B000001OMT,1,1,1.0,3.0,0.2958055502135281,0,0.0,234
0,B00000J060,1,1,1.0,3.0,0.2958055502135281,0,0.0,235
0,B00000J0D2,1,1,1.0,1.0,0.2958055502135281,0,0.0,236
0,B00000J0IX,1,1,1.0,4.0,0.2958055502135281,0,0.0,237
0,B00000J4DV,1,1,1.0,5.0,0.2958055502135281,0,0.0,238
0,B00000J4EY,1,1,1.0,5.0,0.2958055502135281,0,0.0,239
0,B00000JD34,1,1,1.0,5.0,0.2958055502135281,0,0.0,240
0,B00000JDFI,1,1,1.0,5.0,0.2958055502135281,0,0.0,241
0,B00000JGN9,1,1,1.0,1.0,0.2958055502135281,0,0.0,242
0,B00000JII6,1,1,1.0,4.0,0.2958055502135281,0,0.0,243
0,B00000K13I,1,1,1.0,5.0,0.2958055502135281,0,0.0,244
0,B00000K13L,1,1,1.0,5.0,0.2958055502135281,0,0.0,245
0,B00000K2YR,1,1,1.0,5.0,0.2958055502135281,0,0.0,246
0,B00001P4XH,1,1,1.0,5.0,0.2958055502135281,0,0.0,247
0,B00001P505,1,1,1.0,4.0,0.2958055502135281,0,0.0,248
0,B00001W0D4,1,1,1.0,5.0,0.2958055502135281,0,0.0,249
0,B00001W0EQ,1,1,1.0,5.0,0.2958055502135281,0,0.0,250
0,B00001YVG4,1,1,1.0,5.0,0.2958055502135281,0,0.0,251
0,B0000226L0,1,1,1.0,3.0,0.2958055502135281,0,0.0,252
0,B00003CWA6,1,1,1.0,3.0,0.2958055502135281,0,0.0,253
0,B00003CWDG,1,1,1.0,1.0,0.2958055502135281,0,0.0,254
0,B00003CWDH,1,1,1.0,5.0,0.2958055502135281,0,0.0,255
0,B00003CWG2,1,1,1.0,5.0,0.2958055502135281,0,0.0,256
0,B00003CWG4,1,1,1.0,5.0,0.2958055502135281,0,0.0,257
0,B00003OPEU,1,1,1.0,4.0,0.2958055502135281,0,0.0,258
0,B00004L8IG,1,1,1.0,4.0,0.2958055502135281,0,0.0,259
0,B00004NKHY,1,1,1.0,4.0,0.2958055502135281,0,0.0,260
0,B00004RDL5,1,1,1.0,2.0,0.2958055502135281,0,0.0,261
0,B00004RIPE,1,1,1.0,5.0,0.2958055502135281,0,0.0,262
0,B00004SABH,1,1,1.0,5.0,0.2958055502135281,0,0.0,263
0,B00004SABJ,1,1,1.0,5.0,0.2958055502135281,0,0.0,264
0,B00004SU73,1,1,1.0,5.0,0.2958055502135281,0,0.0,265
0,B00004T1XE,1,1,1.0,2.0,0.2958055502135281,0,0.0,266
0,B00004THCY,1,1,1.0,3.0,0.2958055502135281,0,0.0,267
0,B00004THD4,1,1,1.0,4.0,0.2958055502135281,0,0.0,268
0,B00004TJ0L,1,1,1.0,5.0,0.2958055502135281,0,0.0,269
0,B00004TX6Z,1,1,1.0,5.0,0.2958055502135281,0,0.0,270
0,B00004TZJQ,1,1,1.0,3.0,0.2958055502135281,0,0.0,271
44,B00000JGN9,10,1,10.0,3.5,0.29574229615096753,0,0.0,1
46,B00000JPPI,10,1,10.0,4.0,0.29555517040246454,0,0.0,1
51,9573212900,8,1,8.0,4.5,0.29546160752821304,0,0.0,1
59,B00004TEUK,6,1,6.0,4.0,0.29518091890545856,0,0.0,1
42,B0000326O3,11,1,11.0,4.454545454545454,0.2911032787312615,0,0.0,1
31,B00000JII6,13,1,13.0,3.0,0.2902879194812535,0,0.0,1
31,B00000JBHE,5,1,5.0,4.8,0.2902879194812535,0,0.0,2
22,B00004SABJ,53,1,53.0,3.660377358490566,0.2896688298759703,0,0.0,1
55,B0000225BD,7,1,7.0,4.142857142857143,0.2881316246368529,0,0.0,1
68,B00000JMO4,5,1,5.0,4.0,0.28508735603120705,0,0.0,1
69,B00004STQK,5,1,5.0,3.8,0.28508735603120705,0,0.0,1
86,9876050621,5,1,5.0,3.2,0.28508735603120705,0,0.0,1
23,B00004TWM6,44,1,44.0,3.5454545454545454,0.28456571464757513,0,0.0,1
23,9862510447,6,1,6.0,3.6666666666666665,0.28456571464757513,0,0.0,2
33,B00000J3UJ,16,1,16.0,3.375,0.2836165476479735,0,0.0,1
50,0594481813,8,1,8.0,4.0,0.28286804465396154,0,0.0,1
43,B00000JI48,11,1,11.0,3.5454545454545454,0.2820123696403524,0,0.0,1
28,B00000JD34,20,1,20.0,3.9,0.281584362019231,0,0.0,1
40,B00000JBHP,12,1,12.0,4.083333333333333,0.27916919235855236,0,0.0,1
61,6301977173,6,1,6.0,3.0,0.27851425223879184,0,0.0,1
67,3936710058,6,1,6.0,3.5,0.27851425223879184,0,0.0,1
80,8862936826,5,1,5.0,3.0,0.26508735603120703,0,0.0,1
84,0528881469,5,1,5.0,2.4,0.26508735603120703,0,0.0,1
29,B00000J1EJ,18,1,18.0,2.8333333333333335,0.2629703400631432,0,0.0,1
60,B00004LC7Z,6,1,6.0,3.3333333333333335,0.26184758557212523,0,0.0,1
65,7799813393,6,1,6.0,3.5,0.26184758557212523,0,0.0,1
36,B00002N5E4,14,1,14.0,3.142857142857143,0.2602151361851848,0,0.0,1
72,B00000J0D8,5,1,5.0,2.8,0.24508735603120707,0,0.0,1
89,B00004U8K4,4,1,4.0,2.0,0.24499379315695555,0,0.0,1
