user_id,rating_entropy,avg_rating,std_rating,rating_concentration,pct_five_star,pct_positive_ratings,num_ratings
A1MC4013WKDABW,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MC53GFOTUSAB,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MCDTLCGM8IEE,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MCVOZSB6GDI8,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MD9AEU9C4WJN,0.0,4.0,0.0,1.0,0.0,1.0,1
A1MDAPKTOTWIKC,0.43067655807339306,3.5,0.7071067811865476,0.5693234419266069,0.0,0.5,2
A1ME5FUV8TPAK8,0.0,5.0,0.0,1.0,1.0,1.0,2
A1MEY9ETHMVX4Q,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MFVAHTT2BHM0,0.0,3.0,0.0,1.0,0.0,0.0,1
A1MG8G1VL8C1WY,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MGS94AG7NSZL,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MH0S2LR24DGH,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MH5BLELS53AS,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MHDCGQE5186H,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MIASCYLDH24Q,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MIEAEK1K9ZJI,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MIXY59EXC90L,0.0,4.0,0.0,1.0,0.0,1.0,2
A1MJ35T7A49TCC,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MJ4WTOYW9WXZ,0.43067655807339306,4.0,1.4142135623730951,0.5693234419266069,0.5,0.5,2
A1MJMYLRTZ76ZX,0.3835138746028608,4.6923076923076925,0.48038446141526137,0.6164861253971392,0.6923076923076923,1.0,13
A1MJS1YRKNMU04,0.0,3.0,0.0,1.0,0.0,0.0,1
A1MJWOYNJSZPPJ,0.0,5.0,0.0,1.0,1.0,1.0,3
A1MLNJK9HDCQLV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MM1QVMHQGTZ,0.0,4.0,0.0,1.0,0.0,1.0,1
A1MM4GI4DEMAJ8,0.0,4.0,0.0,1.0,0.0,1.0,1
A1MMEARDASNIA0,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MML2MUXAA8AM,0.0,4.0,0.0,1.0,0.0,1.0,1
A1MNVGWFE6E0J4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MO77HMZ0QYLL,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MPW1WTMFFQDG,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MQQEM7W77L62,0.0,5.0,0.0,1.0,1.0,1.0,2
A1MRDNCRZT1AWC,0.0,2.0,0.0,1.0,0.0,0.0,1
A1MRESWHA86B5B,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MRX4ZBEF5CB8,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MSEO4MD7ZT33,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MSO6LERG39PC,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MU2MRUV1541F,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MV4UAKFMA51Y,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MWAFR2POMHPU,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MWYPWY444AHF,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MXD8XEA29SL4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MXXBKX2AWBR8,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MYL1VV9LMDVF,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MYO26LV8X7JI,0.0,4.0,0.0,1.0,0.0,1.0,1
A1MYPJEG8ST7F5,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MYZWL405PBUB,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MZ1T2CO2J2Q3,0.0,5.0,0.0,1.0,1.0,1.0,1
A1MZ2BJHUSTW0W,0.0,5.0,0.0,1.0,1.0,1.0,2
A1MZVETF38AMZ6,0.0,3.0,0.0,1.0,0.0,0.0,1
A1N03V52IRZ5PR,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N0CTKU6VZPIT,0.0,4.0,0.0,1.0,0.0,1.0,1
A1N0GWQ9B9POKD,0.0,4.0,0.0,1.0,0.0,1.0,1
A1N1VUJCILPR55,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N2D7LLBAY25B,0.0,3.0,0.0,1.0,0.0,0.0,1
A1N2YDAHTH2U5R,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N3DFHTSVCORA,0.0,1.0,0.0,1.0,0.0,0.0,1
A1N3EH28S4DI8L,0.0,4.0,0.0,1.0,0.0,1.0,1
A1N3GNCJWXQ1ZP,0.0,1.0,0.0,1.0,0.0,0.0,1
A1N3IS6ZQE7Y8L,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N4DKWTQ9YP1Q,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N4UL33MD8BOY,0.0,3.0,0.0,1.0,0.0,0.0,1
A1N5U7RRKEJS9T,0.0,5.0,0.0,1.0,1.0,1.0,2
A1N73M40MPPWSR,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N798ZTE2S4F2,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N7QSP1U513KJ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N8FRMRYUHHV0,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N9QB2BECD6TS,0.0,5.0,0.0,1.0,1.0,1.0,1
A1N9QUJASE2N76,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NAA1R38JSNHV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NAAI0SBO3FBA,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NAP0D9XV7KA5,0.43067655807339306,3.5,2.1213203435596424,0.5693234419266069,0.5,0.5,2
A1NAR74A45O0AV,0.0,5.0,0.0,1.0,1.0,1.0,2
A1NBYDWT892WMS,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1NDHLQN0K23QK,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NEHV50RHWYE7,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NEL661KNJR4A,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NELB08S5MHGT,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NG78LRAUOUWL,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NGKLLPET4J88,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NHTHTDTL70OV,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NHV6PPZY45FD,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NI52A6BBZSZO,0.0,3.0,0.0,1.0,0.0,0.0,1
A1NI8QXW52SARP,0.0,1.0,0.0,1.0,0.0,0.0,1
A1NJLUKL3K8BDK,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NJU0V7QHV2LT,0.0,2.0,0.0,1.0,0.0,0.0,1
A1NKE9ESVFDJ8M,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NKFLGVEZP8SE,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NL56D0Y0TORY,0.0,3.0,0.0,1.0,0.0,0.0,1
A1NMFG57527DGM,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NMV4MGCEHLZS,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NN8I840LYGDO,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NOE0PC1W7ROU,0.0,5.0,0.0,1.0,1.0,1.0,2
A1NOM79RDZRLHM,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NOWEOLKMRRXM,0.43067655807339306,3.0,1.4142135623730951,0.5693234419266069,0.0,0.5,2
A1NP3RUUZSMR8J,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NP78VYIMHCKK,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NPKJKOQ7KOE6,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NRSZN52JUEM3,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NS37O7XRA5KG,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NS6O584WD5FJ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NSF87AMGGXF5,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NTD0TGF56T85,0.0,3.0,0.0,1.0,0.0,0.0,1
A1NUAX0GYD3076,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NVCFX4PU0NYK,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NVD0TKNS1GT5,0.6592017204231159,4.214285714285714,0.801783725737273,0.34079827957688413,0.42857142857142855,0.7857142857142857,14
A1NVD27K83L3BO,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NWHDUUV9V7VT,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NX2S8MYXGEM,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NY3TMEB8KEW2,0.0,5.0,0.0,1.0,1.0,1.0,1
A1NYJPZ6687EUD,0.0,1.0,0.0,1.0,0.0,0.0,1
A1NZ1PX75H8JK9,0.0,4.0,0.0,1.0,0.0,1.0,1
A1NZLRAZJGD99W,0.6826061944859853,3.3333333333333335,1.5275252316519465,0.31739380551401475,0.3333333333333333,0.3333333333333333,3
A1O0TOFN85RIPH,0.0,4.0,0.0,1.0,0.0,1.0,1
A1O229NVVDJUX2,0.0,4.0,0.0,1.0,0.0,1.0,1
A1O3DZU81QWRIF,0.0,4.0,0.0,1.0,0.0,1.0,1
A1O3FYVHHWC8CJ,0.0,3.0,0.0,1.0,0.0,0.0,1
A1O3LAET0L3BHU,0.0,3.0,0.0,1.0,0.0,0.0,1
A1O6GTTLXORHZV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1O7E72EQTCHHB,0.0,2.0,0.0,1.0,0.0,0.0,1
A1O7IMK0R5L0S0,0.0,4.0,0.0,1.0,0.0,1.0,1
A1O7NN2SNJZ9XY,0.0,5.0,0.0,1.0,1.0,1.0,1
A1O8B339CM5VAU,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OA1WF8AOR39T,0.0,2.0,0.0,1.0,0.0,0.0,1
A1OAE2FSDZAXTL,0.0,5.0,0.0,1.0,1.0,1.0,1
A1ODOGXEYECQQ8,0.0,4.0,0.0,1.0,0.0,1.0,1
A1OEIH3SU8TSJC,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OEV2NKRD59M4,0.0,3.0,0.0,1.0,0.0,0.0,1
A1OFIP9PEMFF4X,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OFU9LH1ZHQ3M,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OG22AV0FS7F1,0.0,2.0,0.0,1.0,0.0,0.0,1
A1OG5AUTRLC040,0.0,5.0,0.0,1.0,1.0,1.0,2
A1OGCPMSIVK7G4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OH6EB0V4L138,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OHCHEFNO345R,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OJ07VIDHI8BL,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OKH9AX5EZ7GI,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OKPC1K12YZEP,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OKXYEBH75140,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OL8IISTUIYBC,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OLG8WQ4EAPMF,0.0,2.0,0.0,1.0,0.0,0.0,1
A1OMXVXXP07F05,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OMZ3YU1W9L99,0.0,5.0,0.0,1.0,1.0,1.0,1
A1ONY0WZAL2I3U,0.0,5.0,0.0,1.0,1.0,1.0,2
A1OO1DO6DNG0IP,0.0,3.0,0.0,1.0,0.0,0.0,1
A1OO228VP8O47W,0.0,3.0,0.0,1.0,0.0,0.0,1
A1OO2SELSSU128,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OO9N1MRNQ7K0,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OOCC4V3H670F,0.0,2.0,0.0,1.0,0.0,0.0,1
A1OPERQ94O8SNS,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1OPKNO7IXWV27,0.0,4.0,0.0,1.0,0.0,1.0,1
A1OPM139NX6MM9,0.0,4.0,0.0,1.0,0.0,1.0,1
A1OPS8Q346ZPRV,0.0,1.0,0.0,1.0,0.0,0.0,1
A1OQS6JOD52Z84,0.0,5.0,0.0,1.0,1.0,1.0,1
A1ORUSHRRG0VWN,0.4181656600790517,4.4,0.5477225575051661,0.5818343399209482,0.4,1.0,5
A1OTANPNRO4UNJ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OU7JI6NKAYOF,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OV3CJD0MFYTU,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OW73WWCZL9M8,0.0,3.0,0.0,1.0,0.0,0.0,1
A1OX19PDA486CD,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OXZ8PYU1A2J0,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OY33KGOG3IX8,0.0,4.0,0.0,1.0,0.0,1.0,1
A1OYA1IESSJ8F6,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OYKEHNH3E23C,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OZ926T4SI75C,0.0,4.0,0.0,1.0,0.0,1.0,1
A1OZAYRJQAERTK,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OZOJ8YVQQZCS,0.0,5.0,0.0,1.0,1.0,1.0,1
A1OZYQ4V83X8K4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P0KMRBCKB133,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P2V821D899GB,0.0,4.0,0.0,1.0,0.0,1.0,1
A1P38QD8R0S590,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P3DDFL423B3C,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1P3LH0J7QS8DO,0.0,4.0,0.0,1.0,0.0,1.0,1
A1P3WH08J6VEXF,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P4XD7IORSEFN,0.0,4.0,0.0,1.0,0.0,1.0,2
A1P560UNX4SBE7,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P5JY2RNICG8F,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P6EK8AZ4MHTA,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P6FGVEYCS4FQ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P7BH2FLQ4O8R,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P7GKSA09Z20U,0.0,3.0,0.0,1.0,0.0,0.0,1
A1P8W0HATB9U86,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P98E8Z20JD1Q,0.0,5.0,0.0,1.0,1.0,1.0,1
A1P9FP9ZZ00TU4,0.0,1.0,0.0,1.0,0.0,0.0,1
A1P9N5P77WPZPL,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PA728IKLN8SI,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PACH221DODGO,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PAGHECG401K1,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1PB3G548WPFBV,0.0,3.0,0.0,1.0,0.0,0.0,1
A1PB739AHGIX1N,0.0,3.0,0.0,1.0,0.0,0.0,1
A1PBRDRW4WUCYM,0.0,3.0,0.0,1.0,0.0,0.0,1
A1PC3H8P4MZ3BV,0.0,2.0,0.0,1.0,0.0,0.0,1
A1PCHVTAXXQYSR,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PEITQQFYXYLM,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PG70NH85K859,0.43067655807339306,4.0,1.4142135623730951,0.5693234419266069,0.5,0.5,2
A1PGGWY26N3SP4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PGUHJ9ZN499P,0.0,3.0,0.0,1.0,0.0,0.0,1
A1PHNXJQYNX7BH,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PHOPS0I4ADML,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PIWW0T6LW91O,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PJPFFTRMO8M3,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PL7QILVQV3IF,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PLCSMLPR3ZQ9,0.0,2.0,0.0,1.0,0.0,0.0,1
A1PLDDS2NHUD76,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PLW9IUWONJUS,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PMOO5BRBUCJP,0.0,1.0,0.0,1.0,0.0,0.0,1
A1PN2U0AWXGVML,0.0,4.0,0.0,1.0,0.0,1.0,1
A1POFVVXUZR3IQ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1POGSPD4HN8Y1,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PORN92IWDNBP,0.0,5.0,0.0,1.0,1.0,1.0,1
A1POXXTXRSNEYU,0.0,3.0,0.0,1.0,0.0,0.0,1
A1PPD5TOR6VVYV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PPDBGCKM9AM0,0.0,1.0,0.0,1.0,0.0,0.0,1
A1PPS91NLI7KEH,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PQU7KH22ZPBM,0.0,3.0,0.0,1.0,0.0,0.0,1
A1PR7UDVQ8QSFF,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PRF8YIK73VH5,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PRYEYET17MPW,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PSBR1T610QYI,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PSVZBM894R5H,0.43067655807339306,3.0,2.8284271247461903,0.5693234419266069,0.5,0.5,2
A1PVB6CEXP5M9S,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PW7TQL858WPS,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PWB41M2CYPTG,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PWQRQY0K6GWP,0.0,4.0,0.0,1.0,0.0,1.0,1
A1PYNMFFQ9IBNL,0.0,5.0,0.0,1.0,1.0,1.0,1
A1PYTLRARR1W0K,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q0SLK0BVABXZ,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1Q29INJ9IN570,0.0,5.0,0.0,1.0,1.0,1.0,2
A1Q2YZMM79RW0N,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q3WWX7DN2XZ3,0.0,4.0,0.0,1.0,0.0,1.0,1
A1Q4DVABELGRQO,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q4HTJCDAU1VI,0.0,4.0,0.0,1.0,0.0,1.0,1
A1Q4XF1ZK42BVV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q587F0FDB3EV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q5M90ZZEEAL1,0.0,3.0,0.0,1.0,0.0,0.0,1
A1Q6BOVHAOZ04E,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q6GJE1V2FZ02,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q98ZMHZXOYWI,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q9KLJSSM8RS6,0.0,5.0,0.0,1.0,1.0,1.0,1
A1Q9NE8OY1XD5J,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QBD8ROX93T4H,0.0,3.0,0.0,1.0,0.0,0.0,1
A1QCZTQ1QBG892,0.0,5.0,0.0,1.0,1.0,1.0,2
A1QE936PWGY7BE,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QF996642YT9L,0.0,3.0,0.0,1.0,0.0,0.0,1
A1QFMC6B2O1QMG,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QGK864IJ2PQ8,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QHJJSS7YNUYW,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QHTHV3S8J3GJ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QI2OEKR1TXQR,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QIT9HX39HLI0,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QK3W42I9LS30,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QK91G8NM5XI1,0.0,2.0,0.0,1.0,0.0,0.0,1
A1QKBG5JZ0CDPG,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QKJJM2T4E21H,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QKUDP9EUHJXH,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QLQFG062ZA3R,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QLZMPVXL281Y,0.0,3.0,0.0,1.0,0.0,0.0,1
A1QMJBMMEDO0RM,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QMJF9VR808JM,0.0,5.0,0.0,1.0,1.0,1.0,2
A1QNOY9QHX1YS9,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QO494VNTR54U,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QOCN3CJRVIGG,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QOF415R8PIJO,0.0,3.0,0.0,1.0,0.0,0.0,1
A1QP9QVNM4OMWR,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QPUBF6U5EQM6,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1QPV43SWY9CGI,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QR3OYDFRFNE5,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QRRMR2MQCN5,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QRST0A3IQIEF,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QRUMZRWUEWEK,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1QS9CHFCEB3WJ,0.43067655807339306,3.0,2.8284271247461903,0.5693234419266069,0.5,0.5,2
A1QT6PHXDA5XDF,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QTIQP307ERN3,0.0,4.0,0.0,1.0,0.0,1.0,1
A1QTYO9O4HCF9E,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QV9FV8OBTHZ4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QVS34FWGRAVG,0.0,5.0,0.0,1.0,1.0,1.0,3
A1QW4FM8FA63T1,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QWGPBP61DPQP,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QWYAWB1DRSQF,0.0,5.0,0.0,1.0,1.0,1.0,2
A1QX9VE4U6FQMM,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QXBKNTVF2BNV,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QXM4FWKL7CMW,0.0,1.0,0.0,1.0,0.0,0.0,1
A1QXPDCEU0ZUE,0.0,5.0,0.0,1.0,1.0,1.0,1
A1QYFJP4PJMXGC,0.0,4.0,0.0,1.0,0.0,1.0,1
A1R0Z1BJGWRH8E,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R0ZOYR1ZCH6K,0.0,5.0,0.0,1.0,1.0,1.0,2
A1R19YYR5OR26T,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1R1B3C8CFK4CZ,0.0,3.0,0.0,1.0,0.0,0.0,1
A1R1D0D9HW83QU,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R22WL520D4L0,0.0,1.0,0.0,1.0,0.0,0.0,1
A1R2514DVWIIMV,0.0,4.0,0.0,1.0,0.0,1.0,1
A1R377IPZOKLMM,0.0,5.0,0.0,1.0,1.0,1.0,2
A1R3GN9MEJFXM3,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R3NJNVS6HLV7,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R3T01MVZU6Z5,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R494W7UBXL90,0.0,4.0,0.0,1.0,0.0,1.0,1
A1R4ZEXE3T5PW3,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R5GNP5CWJG44,0.0,4.0,0.0,1.0,0.0,1.0,1
A1R5NYTW214KG4,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R60PGGS6TEQC,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R6S377HMO6W8,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R87GD4CLPKTK,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R8LFZ1EMGK75,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R8R7XKJJ3Q3T,0.39548848910372325,4.333333333333333,0.5773502691896257,0.6045115108962767,0.3333333333333333,1.0,3
A1R8RXVOGP7Q7C,0.0,5.0,0.0,1.0,1.0,1.0,1
A1R9QOPV6HVEKF,0.0,3.0,0.0,1.0,0.0,0.0,1
A1RDVQCQH9I4Q0,0.0,5.0,0.0,1.0,1.0,1.0,1
A1REC5AYMCAXBA,0.0,5.0,0.0,1.0,1.0,1.0,1
A1REOLG5QU1EFV,0.0,1.0,0.0,1.0,0.0,0.0,1
A1RFYCSNNOJ0VW,0.0,4.0,0.0,1.0,0.0,1.0,3
A1RGEORG34AQAY,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RH3DQBG3GQW1,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RH4OXWSKPQL6,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RHA553QUE54L,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RHQFEIREK0KU,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RHVVY6U02LN2,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RI8HAZRUWZM6,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RIVGXTRWO8EE,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RJUXDK64O91A,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RLP0R1N8H8C4,0.43067655807339306,4.5,0.7071067811865476,0.5693234419266069,0.5,1.0,2
A1RLSO6B5APQH4,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RM4PM0D4BNEJ,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RM8B6R7JRPNI,0.0,3.0,0.0,1.0,0.0,0.0,1
A1RMI9FN0HUR60,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RMJZO6G0LJYH,0.0,3.0,0.0,1.0,0.0,0.0,1
A1RMPGNNAEJCVI,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RMT8M3X6SYFN,0.0,2.0,0.0,1.0,0.0,0.0,1
A1RMTJ6SNY7A6O,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RN6WJRZDOTZL,0.0,1.0,0.0,1.0,0.0,0.0,1
A1RO3O4905L66T,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RO7LHPEVFKY1,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RP09FD797OVG,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RPKCLVRLU062,0.0,5.0,0.0,1.0,1.0,1.0,1
A1RPTVW5VEOSI,0.4248308683213959,4.333333333333333,1.4142135623730951,0.5751691316786041,0.7777777777777778,0.7777777777777778,9
A1RQEQ9N5YLNLU,0.0,4.0,0.0,1.0,0.0,1.0,1
A1RQWM3PIX7XS4,0.0,4.0,0.0,1.0,0.0,1.0,1
